report_period,article_sku,quantity,unit_price,amount,freight
2024-02,ART-0016,8,43.04,344.32,9.21
2024-02,ART-0018,19,8.49,161.31,5.66
2024-02,ART-0021,10,37.22,372.2,14.35
2024-02,ART-0022,29,13.13,380.77,14.56
2024-02,ART-0023,11,16.24,178.64,5.48
2024-02,ART-0024,14,31.54,441.56,15.63
2024-02,ART-0027,13,12.97,168.61,6.12
2024-02,ART-0029,13,41.76,542.88,17.67
2024-02,ART-0030,5,44.94,224.7,6.4
2024-02,ART-0031,39,16.8,655.2,18.94
2024-02,ART-0032,10,34.71,347.1,10.79
2024-02,ART-0033,9,20.86,187.74,6.76
2024-02,ART-0034,3,9.91,29.73,0.88
2024-02,ART-0035,7,19.78,138.46,4.36
2024-02,ART-0036,9,28.41,255.69,7.57
2024-02,ART-0038,12,41.14,493.68,15.96
2024-02,ART-0040,7,13.78,96.46,3.93
2024-02,ART-0041,27,16.48,444.96,11.42
2024-02,ART-0042,4,31.42,125.68,4.83
2024-02,ART-0043,4,16.89,67.56,1.81
2024-02,ART-0044,30,11.56,346.8,9.59
2024-02,ART-0045,7,14.42,100.94,3.86
2024-02,ART-0047,5,24.48,122.4,3.15
2024-02,ART-0049,5,42.42,212.1,7.0
2024-02,ART-0050,12,33.52,402.24,11.41
2024-02,ART-0051,13,7.15,92.95,2.53
2024-02,ART-0052,4,21.12,84.48,2.95
2024-02,ART-0054,15,15.91,238.65,6.2
2024-02,ART-0055,14,15.66,219.24,5.03
2024-02,ART-0056,22,29.11,640.42,23.19
2024-02,ART-0057,33,23.78,784.74,24.98
2024-02,ART-0058,13,40.1,521.3,17.19
2024-02,ART-0059,17,10.35,175.95,3.85
2024-02,ART-0060,31,10.26,318.06,10.29
2024-02,ART-0061,9,19.09,171.81,5.22
2024-02,ART-0062,10,20.39,203.9,8.46
2024-02,ART-0063,13,15.88,206.44,8.11
2024-02,ART-0064,12,12.7,152.4,5.93
2024-02,ART-0066,7,37.49,262.43,6.47
2024-02,ART-0067,25,13.43,335.75,10.36
2024-02,ART-0068,15,72.31,1084.65,29.49
2024-02,ART-0069,7,15.1,105.7,3.83
2024-02,ART-0070,4,43.01,172.04,6.01
2024-02,ART-0071,18,7.33,131.94,4.38
2024-02,ART-0072,12,23.54,282.48,9.04
2024-02,ART-0074,8,22.94,183.52,5.18
2024-02,ART-0075,4,41.51,166.04,4.78
2024-02,ART-0076,8,12.7,101.6,3.18
2024-02,ART-0077,4,14.61,58.44,1.9
2024-02,ART-0078,15,19.61,294.15,8.87
2024-02,ART-0079,6,13.65,81.9,2.0
2024-02,ART-0080,15,36.77,551.55,17.16
2024-02,ART-0082,12,49.91,598.92,19.93
2024-02,ART-0083,20,18.23,364.6,12.3
2024-02,ART-0084,14,15.47,216.58,6.6
2024-02,ART-0085,27,51.44,1388.88,41.41
2024-02,ART-0086,14,24.37,341.18,10.69
2024-02,ART-0087,4,28.3,113.2,3.25
2024-02,ART-0088,18,21.49,386.82,10.59
2024-02,ART-0089,9,38.83,349.47,12.61
2024-02,ART-0090,10,22.99,229.9,7.96
2024-02,ART-0091,24,20.29,486.96,15.39
2024-02,ART-0092,21,30.68,644.28,17.99
2024-02,ART-0093,8,13.96,111.68,2.99
2024-02,ART-0094,12,11.39,136.68,4.37
2024-02,ART-0095,18,13.62,245.16,8.92
2024-02,ART-0096,11,14.67,161.37,4.4
2024-02,ART-0097,19,31.09,590.71,20.18
2024-02,ART-0099,4,24.29,97.16,2.78
2024-02,ART-0100,12,9.83,117.96,3.05
2024-02,ART-0101,21,22.87,480.27,13.64
2024-02,ART-0104,13,21.52,279.76,9.59
2024-02,ART-0105,8,7.21,57.68,1.51
2024-02,ART-0106,25,35.6,890.0,17.71
2024-02,ART-0107,15,33.77,506.55,16.08
2024-02,ART-0108,5,19.36,96.8,2.97
2024-02,ART-0109,10,20.05,200.5,6.23
2024-02,ART-0111,16,27.9,446.4,13.6
2024-02,ART-0112,7,18.09,126.63,4.3
2024-02,ART-0114,7,25.11,175.77,4.53
2024-02,ART-0115,6,18.94,113.64,4.63
2024-02,ART-0116,12,13.28,159.36,4.02
2024-02,ART-0117,43,37.63,1618.09,52.72
2024-02,ART-0118,15,15.25,228.75,6.2
2024-02,ART-0120,19,10.73,203.87,6.56
2024-02,ART-0121,14,11.46,160.44,5.08
2024-02,ART-0122,14,23.11,323.54,10.1
2024-02,ART-0123,11,17.83,196.13,6.33
2024-02,ART-0124,18,11.66,209.88,6.24
2024-02,ART-0125,18,14.13,254.34,6.66
2024-02,ART-0126,9,17.82,160.38,5.04
2024-02,ART-0127,12,18.7,224.4,7.21
2024-02,ART-0128,13,9.87,128.31,4.59
2024-02,ART-0129,9,36.47,328.23,10.07
2024-02,ART-0130,5,49.91,249.55,7.58
2024-02,ART-0131,5,34.11,170.55,5.38
2024-02,ART-0132,6,31.05,186.3,5.68
2024-02,ART-0133,5,13.03,65.15,1.82
2024-02,ART-0135,12,13.07,156.84,4.99
2024-02,ART-0136,24,24.09,578.16,15.15
2024-02,ART-0137,8,21.29,170.32,5.0
2024-02,ART-0138,8,15.97,127.76,4.0
2024-02,ART-0139,21,16.24,341.04,10.14
2024-02,ART-0140,3,18.74,56.22,1.84
2024-02,ART-0141,5,18.81,94.05,3.25
2024-02,ART-0142,3,23.84,71.52,2.03
2024-02,ART-0143,10,18.94,189.4,4.89
2024-02,ART-0144,12,19.3,231.6,6.9
2024-02,ART-0145,15,23.9,358.5,11.17
2024-02,ART-0146,5,11.63,58.15,1.9
2024-02,ART-0147,10,25.85,258.5,7.71
2024-02,ART-0148,25,28.98,724.5,28.2
2024-02,ART-0149,5,16.99,84.95,3.17
2024-03,ART-0000,6,23.58,141.48,4.57
2024-03,ART-0001,28,34.15,956.2,23.08
2024-03,ART-0002,15,28.05,420.75,15.05
2024-03,ART-0003,7,18.01,126.07,4.17
2024-03,ART-0004,6,21.89,131.34,4.67
2024-03,ART-0005,4,22.82,91.28,3.18
2024-03,ART-0007,9,21.82,196.38,6.01
2024-03,ART-0008,8,10.38,83.04,2.71
2024-03,ART-0009,7,28.46,199.22,5.84
2024-03,ART-0010,29,37.12,1076.48,33.51
2024-03,ART-0011,15,26.03,390.45,13.16
2024-03,ART-0012,18,15.76,283.68,10.11
2024-03,ART-0015,17,29.1,494.7,14.94
2024-03,ART-0016,7,42.5,297.5,6.87
2024-03,ART-0017,12,24.47,293.64,10.17
2024-03,ART-0018,16,8.34,133.44,3.48
2024-03,ART-0019,8,15.23,121.84,2.97
2024-03,ART-0020,10,28.74,287.4,7.54
2024-03,ART-0021,11,37.08,407.88,11.01
2024-03,ART-0022,27,13.35,360.45,10.41
2024-03,ART-0023,12,16.07,192.84,5.66
2024-03,ART-0024,11,31.25,343.75,12.7
2024-03,ART-0025,8,25.84,206.72,5.83
2024-03,ART-0026,9,16.29,146.61,5.26
2024-03,ART-0029,13,42.81,556.53,20.46
2024-03,ART-0030,5,44.8,224.0,6.17
2024-03,ART-0031,32,16.85,539.2,12.78
2024-03,ART-0033,17,20.89,355.13,10.6
2024-03,ART-0034,3,9.97,29.91,1.0
2024-03,ART-0035,6,19.79,118.74,3.93
2024-03,ART-0036,12,28.88,346.56,9.79
2024-03,ART-0037,26,23.28,605.28,20.59
2024-03,ART-0038,9,41.52,373.68,10.7
2024-03,ART-0039,6,37.63,225.78,8.36
2024-03,ART-0040,10,13.74,137.4,4.52
2024-03,ART-0041,27,16.33,440.91,11.34
2024-03,ART-0042,3,31.48,94.44,3.21
2024-03,ART-0044,35,11.76,411.6,13.0
2024-03,ART-0047,6,24.45,146.7,3.44
2024-03,ART-0052,4,21.02,84.08,2.22
2024-03,ART-0053,32,15.35,491.2,14.01
2024-03,ART-0054,10,16.08,160.8,4.77
2024-03,ART-0055,13,15.4,200.2,6.93
2024-03,ART-0056,19,29.09,552.71,17.65
2024-03,ART-0059,9,10.24,92.16,2.34
2024-03,ART-0060,25,10.33,258.25,7.98
2024-03,ART-0061,12,19.72,236.64,7.49
2024-03,ART-0062,12,20.14,241.68,7.15
2024-03,ART-0064,17,12.6,214.2,8.4
2024-03,ART-0065,14,32.51,455.14,12.77
2024-03,ART-0066,5,38.5,192.5,6.05
2024-03,ART-0068,14,72.93,1021.02,30.39
2024-03,ART-0069,12,14.91,178.92,5.85
2024-03,ART-0070,5,43.48,217.4,4.87
2024-03,ART-0071,10,7.38,73.8,1.87
2024-03,ART-0072,13,23.1,300.3,10.65
2024-03,ART-0073,13,19.36,251.68,8.2
2024-03,ART-0074,5,22.92,114.6,3.56
2024-03,ART-0076,11,13.17,144.87,4.3
2024-03,ART-0077,5,14.83,74.15,2.47
2024-03,ART-0079,6,13.66,81.96,3.06
2024-03,ART-0080,16,37.55,600.8,18.3
2024-03,ART-0081,5,14.15,70.75,1.98
2024-03,ART-0082,10,50.76,507.6,12.31
2024-03,ART-0083,14,17.98,251.72,6.71
2024-03,ART-0084,16,15.72,251.52,9.0
2024-03,ART-0085,13,50.15,651.95,15.44
2024-03,ART-0088,21,21.41,449.61,15.33
2024-03,ART-0089,8,39.1,312.8,9.95
2024-03,ART-0090,9,22.44,201.96,5.15
2024-03,ART-0091,17,20.51,348.67,13.88
2024-03,ART-0092,26,30.5,793.0,24.16
2024-03,ART-0093,5,13.91,69.55,2.03
2024-03,ART-0094,8,11.31,90.48,2.99
2024-03,ART-0095,17,13.9,236.3,8.38
2024-03,ART-0096,17,14.46,245.82,9.06
2024-03,ART-0098,6,23.65,141.9,3.97
2024-03,ART-0099,3,24.57,73.71,1.96
2024-03,ART-0100,14,9.67,135.38,4.29
2024-03,ART-0101,19,22.67,430.73,14.1
2024-03,ART-0102,12,21.64,259.68,7.46
2024-03,ART-0103,12,14.0,168.0,4.66
2024-03,ART-0105,8,7.1,56.8,1.78
2024-03,ART-0106,27,34.96,943.92,24.29
2024-03,ART-0108,7,19.24,134.68,2.96
2024-03,ART-0109,8,20.05,160.4,4.43
2024-03,ART-0110,24,11.33,271.92,8.37
2024-03,ART-0112,4,17.75,71.0,2.26
2024-03,ART-0113,22,16.87,371.14,12.99
2024-03,ART-0114,12,25.47,305.64,9.21
2024-03,ART-0116,12,12.99,155.88,5.15
2024-03,ART-0118,10,15.84,158.4,5.02
2024-03,ART-0119,4,34.86,139.44,4.4
2024-03,ART-0120,20,10.64,212.8,5.83
2024-03,ART-0121,29,11.53,334.37,9.49
2024-03,ART-0122,17,23.08,392.36,12.52
2024-03,ART-0123,5,17.83,89.15,3.73
2024-03,ART-0125,24,14.28,342.72,13.37
2024-03,ART-0126,10,17.81,178.1,4.35
2024-03,ART-0127,7,19.07,133.49,3.64
2024-03,ART-0130,6,49.63,297.78,8.46
2024-03,ART-0131,7,34.82,243.74,9.13
2024-03,ART-0133,6,12.9,77.4,2.59
2024-03,ART-0134,9,17.56,158.04,5.25
2024-03,ART-0135,17,13.0,221.0,6.37
2024-03,ART-0136,10,24.38,243.8,9.87
2024-03,ART-0137,9,20.87,187.83,4.73
2024-03,ART-0138,15,15.94,239.1,7.53
2024-03,ART-0139,14,16.01,224.14,7.1
2024-03,ART-0140,5,19.29,96.45,3.78
2024-03,ART-0141,4,18.54,74.16,2.38
2024-03,ART-0142,5,23.66,118.3,3.8
2024-03,ART-0143,9,18.65,167.85,4.93
2024-03,ART-0145,17,23.78,404.26,12.05
2024-03,ART-0146,6,11.61,69.66,2.26
2024-03,ART-0147,7,26.13,182.91,6.06
2024-03,ART-0148,41,28.18,1155.38,39.3
2024-03,ART-0149,6,16.41,98.46,3.3
2024-04,ART-0000,12,23.33,279.96,9.22
2024-04,ART-0001,18,33.08,595.44,19.14
2024-04,ART-0002,16,28.61,457.76,14.06
2024-04,ART-0003,5,17.75,88.75,2.77
2024-04,ART-0004,4,21.78,87.12,2.67
2024-04,ART-0005,5,22.98,114.9,3.68
2024-04,ART-0006,13,26.5,344.5,9.39
2024-04,ART-0007,6,22.22,133.32,4.2
2024-04,ART-0008,6,10.43,62.58,1.68
2024-04,ART-0009,8,28.67,229.36,7.17
2024-04,ART-0010,18,36.87,663.66,20.35
2024-04,ART-0011,23,25.94,596.62,22.27
2024-04,ART-0012,19,15.72,298.68,11.28
2024-04,ART-0015,27,28.99,782.73,29.37
2024-04,ART-0016,7,42.74,299.18,9.77
2024-04,ART-0017,10,24.24,242.4,7.16
2024-04,ART-0018,20,8.48,169.6,5.05
2024-04,ART-0019,8,15.34,122.72,3.9
2024-04,ART-0021,7,36.93,258.51,7.68
2024-04,ART-0022,32,13.32,426.24,14.47
2024-04,ART-0023,11,16.04,176.44,5.61
2024-04,ART-0024,11,31.6,347.6,10.52
2024-04,ART-0025,6,25.62,153.72,5.08
2024-04,ART-0026,17,15.92,270.64,9.84
2024-04,ART-0027,11,13.12,144.32,5.27
2024-04,ART-0028,33,28.03,924.99,29.16
2024-04,ART-0029,9,42.35,381.15,11.19
2024-04,ART-0030,5,45.21,226.05,8.16
2024-04,ART-0031,35,16.49,577.15,13.07
2024-04,ART-0032,12,34.61,415.32,11.96
2024-04,ART-0033,11,20.86,229.46,6.39
2024-04,ART-0034,6,10.24,61.44,1.54
2024-04,ART-0035,6,19.58,117.48,4.49
2024-04,ART-0036,17,28.43,483.31,14.84
2024-04,ART-0037,20,23.77,475.4,16.18
2024-04,ART-0038,11,41.44,455.84,16.08
2024-04,ART-0040,8,13.64,109.12,3.48
2024-04,ART-0041,30,16.34,490.2,18.86
2024-04,ART-0042,4,32.03,128.12,3.47
2024-04,ART-0043,5,16.5,82.5,3.09
2024-04,ART-0044,23,11.6,266.8,8.09
2024-04,ART-0045,7,14.45,101.15,2.82
2024-04,ART-0046,18,23.49,422.82,9.07
2024-04,ART-0047,9,24.62,221.58,6.91
2024-04,ART-0048,21,14.54,305.34,10.64
2024-04,ART-0049,5,42.82,214.1,5.65
2024-04,ART-0050,9,32.67,294.03,10.17
2024-04,ART-0052,6,21.34,128.04,4.48
2024-04,ART-0053,20,15.13,302.6,8.65
2024-04,ART-0054,12,15.69,188.28,5.03
2024-04,ART-0055,13,15.25,198.25,5.81
2024-04,ART-0056,25,28.94,723.5,19.74
2024-04,ART-0057,27,24.23,654.21,23.97
2024-04,ART-0058,11,40.53,445.83,11.53
2024-04,ART-0059,18,10.46,188.28,6.11
2024-04,ART-0060,20,10.31,206.2,7.83
2024-04,ART-0061,14,19.59,274.26,8.69
2024-04,ART-0062,11,20.22,222.42,7.34
2024-04,ART-0063,16,15.6,249.6,6.88
2024-04,ART-0065,12,32.4,388.8,13.88
2024-04,ART-0066,7,37.5,262.5,8.56
2024-04,ART-0068,12,72.58,870.96,29.09
2024-04,ART-0069,15,15.18,227.7,7.48
2024-04,ART-0070,7,43.2,302.4,7.52
2024-04,ART-0072,18,23.32,419.76,11.51
2024-04,ART-0073,11,19.5,214.5,6.87
2024-04,ART-0074,8,22.6,180.8,5.59
2024-04,ART-0075,4,40.78,163.12,4.4
2024-04,ART-0076,7,12.83,89.81,2.94
2024-04,ART-0077,4,14.53,58.12,1.73
2024-04,ART-0078,33,19.92,657.36,21.9
2024-04,ART-0079,5,13.68,68.4,1.82
2024-04,ART-0081,7,14.16,99.12,2.88
2024-04,ART-0083,17,18.15,308.55,8.03
2024-04,ART-0084,10,15.62,156.2,5.4
2024-04,ART-0086,12,24.82,297.84,9.94
2024-04,ART-0087,6,27.66,165.96,4.7
2024-04,ART-0088,28,21.18,593.04,17.72
2024-04,ART-0089,10,38.65,386.5,12.12
2024-04,ART-0090,9,23.17,208.53,6.44
2024-04,ART-0091,21,20.43,429.03,12.31
2024-04,ART-0092,20,30.97,619.4,17.42
2024-04,ART-0094,7,11.33,79.31,2.71
2024-04,ART-0095,15,13.53,202.95,5.99
2024-04,ART-0097,15,30.7,460.5,14.17
2024-04,ART-0098,7,23.61,165.27,4.98
2024-04,ART-0099,4,24.66,98.64,3.31
2024-04,ART-0101,22,22.46,494.12,16.17
2024-04,ART-0102,19,22.44,426.36,13.27
2024-04,ART-0103,12,13.96,167.52,3.79
2024-04,ART-0104,11,21.86,240.46,7.3
2024-04,ART-0105,8,7.18,57.44,1.7
2024-04,ART-0106,28,35.88,1004.64,26.31
2024-04,ART-0107,18,32.9,592.2,19.5
2024-04,ART-0108,4,19.28,77.12,2.38
2024-04,ART-0109,5,20.27,101.35,3.44
2024-04,ART-0110,27,11.71,316.17,9.42
2024-04,ART-0112,4,17.62,70.48,2.12
2024-04,ART-0113,25,17.15,428.75,13.36
2024-04,ART-0114,7,25.0,175.0,5.9
2024-04,ART-0115,6,19.19,115.14,3.68
2024-04,ART-0117,23,37.82,869.86,28.24
2024-04,ART-0118,11,15.69,172.59,5.78
2024-04,ART-0119,8,34.61,276.88,10.56
2024-04,ART-0120,17,10.75,182.75,4.58
2024-04,ART-0121,18,11.38,204.84,5.84
2024-04,ART-0122,13,23.35,303.55,11.49
2024-04,ART-0123,8,18.21,145.68,4.36
2024-04,ART-0124,24,11.78,282.72,8.02
2024-04,ART-0125,35,14.52,508.2,12.82
2024-04,ART-0126,11,17.75,195.25,6.3
2024-04,ART-0127,7,18.47,129.29,3.93
2024-04,ART-0129,9,36.01,324.09,9.2
2024-04,ART-0130,8,50.32,402.56,16.02
2024-04,ART-0131,6,34.07,204.42,5.8
2024-04,ART-0132,6,30.13,180.78,6.42
2024-04,ART-0133,6,13.21,79.26,2.48
2024-04,ART-0134,8,17.24,137.92,4.13
2024-04,ART-0137,7,21.43,150.01,4.94
2024-04,ART-0138,10,16.21,162.1,5.1
2024-04,ART-0139,12,16.19,194.28,6.65
2024-04,ART-0140,3,19.38,58.14,1.84
2024-04,ART-0141,7,18.58,130.06,3.83
2024-04,ART-0142,8,23.38,187.04,5.76
2024-04,ART-0143,13,18.65,242.45,6.98
2024-04,ART-0144,11,18.89,207.79,5.67
2024-04,ART-0145,14,24.02,336.28,10.46
2024-04,ART-0146,3,11.47,34.41,1.05
2024-04,ART-0147,5,25.64,128.2,3.06
2024-04,ART-0148,27,27.9,753.3,29.56
2024-04,ART-0149,7,16.64,116.48,3.76
2024-05,ART-0000,7,23.29,163.03,5.1
2024-05,ART-0002,16,28.3,452.8,14.5
2024-05,ART-0004,5,21.34,106.7,3.47
2024-05,ART-0005,3,22.5,67.5,2.02
2024-05,ART-0008,7,10.38,72.66,2.55
2024-05,ART-0009,7,28.61,200.27,5.04
2024-05,ART-0010,12,37.45,449.4,15.67
2024-05,ART-0012,17,16.04,272.68,7.1
2024-05,ART-0014,9,25.88,232.92,6.85
2024-05,ART-0015,33,28.32,934.56,29.64
2024-05,ART-0016,7,42.37,296.59,10.12
2024-05,ART-0017,10,24.51,245.1,9.12
2024-05,ART-0019,16,15.34,245.44,5.97
2024-05,ART-0020,14,29.25,409.5,13.77
2024-05,ART-0021,12,36.69,440.28,13.3
2024-05,ART-0022,28,13.4,375.2,11.36
2024-05,ART-0023,11,15.79,173.69,5.42
2024-05,ART-0024,13,31.63,411.19,14.14
2024-05,ART-0026,12,16.09,193.08,5.19
2024-05,ART-0029,8,42.69,341.52,11.2
2024-05,ART-0030,5,44.95,224.75,8.21
2024-05,ART-0031,24,16.79,402.96,11.21
2024-05,ART-0032,15,34.08,511.2,12.67
2024-05,ART-0033,14,20.74,290.36,7.53
2024-05,ART-0034,4,9.88,39.52,0.97
2024-05,ART-0035,7,19.83,138.81,4.43
2024-05,ART-0036,8,28.17,225.36,6.74
2024-05,ART-0037,14,23.56,329.84,7.42
2024-05,ART-0038,7,40.84,285.88,7.82
2024-05,ART-0039,6,37.47,224.82,6.26
2024-05,ART-0040,5,13.75,68.75,2.29
2024-05,ART-0041,19,16.39,311.41,9.07
2024-05,ART-0042,4,31.08,124.32,3.06
2024-05,ART-0043,6,16.75,100.5,3.28
2024-05,ART-0044,48,11.62,557.76,20.69
2024-05,ART-0046,9,23.67,213.03,6.73
2024-05,ART-0048,11,14.46,159.06,4.61
2024-05,ART-0049,5,42.34,211.7,7.02
2024-05,ART-0050,6,32.41,194.46,4.81
2024-05,ART-0051,20,7.24,144.8,4.75
2024-05,ART-0052,5,21.25,106.25,3.34
2024-05,ART-0053,19,15.41,292.79,9.77
2024-05,ART-0055,17,15.65,266.05,6.72
2024-05,ART-0056,18,29.22,525.96,16.98
2024-05,ART-0057,22,23.62,519.64,19.23
2024-05,ART-0059,16,10.42,166.72,5.15
