report_period,article_sku,quantity,unit_price,amount,freight
2025-04,ART-0047,3,24.34,73.02,2.02
2025-04,ART-0049,2,42.44,106.1,3.09
2025-04,ART-0049,3,42.44,106.1,3.09
2025-04,ART-0050,5,32.24,177.32,4.78
2025-04,ART-0050,6,32.24,177.32,4.79
2025-04,ART-0051,8,7.33,62.3,2.11
2025-04,ART-0051,9,7.33,62.31,2.11
2025-04,ART-0052,1,21.44,32.16,0.92
2025-04,ART-0052,2,21.44,32.16,0.91
2025-04,ART-0053,17,15.2,250.8,8.45
2025-04,ART-0053,16,15.2,250.8,8.44
2025-04,ART-0054,5,15.71,86.4,2.38
2025-04,ART-0054,6,15.71,86.41,2.39
2025-04,ART-0055,5,15.58,77.9,2.6
2025-04,ART-0055,5,15.58,77.9,2.6
2025-04,ART-0056,10,28.51,299.36,10.65
2025-04,ART-0056,11,28.51,299.35,10.65
2025-04,ART-0057,14,23.92,334.88,11.69
2025-04,ART-0057,14,23.92,334.88,11.68
2025-04,ART-0058,6,39.88,239.28,6.86
2025-04,ART-0058,6,39.88,239.28,6.87
2025-04,ART-0059,7,10.34,67.21,2.86
2025-04,ART-0059,6,10.34,67.21,2.86
2025-04,ART-0061,3,19.45,58.35,1.81
2025-04,ART-0061,3,19.45,58.35,1.81
2025-04,ART-0062,2,20.56,41.12,1.43
2025-04,ART-0062,2,20.56,41.12,1.43
2025-04,ART-0064,8,12.62,94.65,2.79
2025-04,ART-0064,7,12.62,94.65,2.79
2025-04,ART-0065,9,32.29,290.61,9.34
2025-04,ART-0065,9,32.29,290.61,9.34
2025-04,ART-0066,2,37.95,75.9,2.3
2025-04,ART-0066,2,37.95,75.9,2.3
2025-04,ART-0067,5,13.83,62.23,2.31
2025-04,ART-0067,4,13.83,62.24,2.31
2025-04,ART-0068,5,72.68,399.74,12.66
2025-04,ART-0068,6,72.68,399.74,12.67
2025-04,ART-0069,6,15.21,91.26,2.58
2025-04,ART-0069,6,15.21,91.26,2.58
2025-04,ART-0070,3,43.33,108.33,3.19
2025-04,ART-0070,2,43.33,108.32,3.2
2025-04,ART-0072,9,23.69,201.37,6.71
2025-04,ART-0072,8,23.69,201.36,6.7
2025-04,ART-0074,2,22.42,44.84,1.47
2025-04,ART-0074,2,22.42,44.84,1.48
2025-04,ART-0075,4,40.73,142.55,5.77
2025-04,ART-0075,3,40.73,142.56,5.77
2025-04,ART-0076,3,13.25,46.38,1.48
2025-04,ART-0076,4,13.25,46.37,1.48
2025-04,ART-0077,2,14.68,36.7,1.12
2025-04,ART-0077,3,14.68,36.7,1.11
2025-04,ART-0078,6,19.87,119.22,3.67
2025-04,ART-0078,6,19.87,119.22,3.66
2025-04,ART-0079,2,13.91,27.82,0.79
2025-04,ART-0079,2,13.91,27.82,0.8
2025-04,ART-0080,8,37.26,316.71,9.57
2025-04,ART-0080,9,37.26,316.71,9.57
2025-04,ART-0081,2,14.17,35.42,1.15
2025-04,ART-0081,3,14.17,35.43,1.15
2025-04,ART-0082,8,49.86,398.88,13.38
2025-04,ART-0082,8,49.86,398.88,13.39
2025-04,ART-0083,8,18.13,145.04,5.04
2025-04,ART-0083,8,18.13,145.04,5.03
2025-04,ART-0086,9,24.73,234.94,7.66
2025-04,ART-0086,10,24.73,234.93,7.65
2025-04,ART-0087,1,28.31,28.31,0.93
2025-04,ART-0087,1,28.31,28.31,0.93
2025-04,ART-0088,7,21.5,150.5,4.34
2025-04,ART-0088,7,21.5,150.5,4.34
2025-04,ART-0089,5,38.81,194.05,5.95
2025-04,ART-0089,5,38.81,194.05,5.94
2025-04,ART-0090,4,22.3,89.2,3.07
2025-04,ART-0090,4,22.3,89.2,3.07
2025-04,ART-0091,17,20.28,334.62,10.08
2025-04,ART-0091,16,20.28,334.62,10.07
2025-04,ART-0092,12,31.34,376.08,11.46
2025-04,ART-0092,12,31.34,376.08,11.46
2025-04,ART-0093,2,13.86,34.65,1.17
2025-04,ART-0093,3,13.86,34.65,1.17
2025-04,ART-0094,6,11.14,66.84,2.18
2025-04,ART-0094,6,11.14,66.84,2.18
2025-04,ART-0095,6,13.45,73.98,2.42
2025-04,ART-0095,5,13.45,73.97,2.42
2025-04,ART-0098,2,23.77,47.54,1.59
2025-04,ART-0098,2,23.77,47.54,1.58
2025-04,ART-0100,4,9.78,39.12,0.97
2025-04,ART-0100,4,9.78,39.12,0.98
2025-04,ART-0101,11,22.34,256.91,8.86
2025-04,ART-0101,12,22.34,256.91,8.85
2025-04,ART-0102,9,22.5,213.75,7.74
2025-04,ART-0102,10,22.5,213.75,7.74
2025-04,ART-0103,8,13.75,103.13,3.45
2025-04,ART-0103,7,13.75,103.12,3.44
2025-04,ART-0104,4,22.11,88.44,2.6
2025-04,ART-0104,4,22.11,88.44,2.61
2025-04,ART-0105,6,7.17,46.6,1.2
2025-04,ART-0105,7,7.17,46.61,1.2
2025-04,ART-0106,12,36.07,432.84,11.67
2025-04,ART-0106,12,36.07,432.84,11.67
2025-04,ART-0107,8,33.06,247.95,7.61
2025-04,ART-0107,7,33.06,247.95,7.62
2025-04,ART-0108,4,19.05,76.2,2.35
2025-04,ART-0108,4,19.05,76.2,2.34
2025-04,ART-0109,3,20.31,50.77,1.99
2025-04,ART-0109,2,20.31,50.78,1.99
2025-04,ART-0110,12,11.58,133.17,4.15
2025-04,ART-0110,11,11.58,133.17,4.15
2025-04,ART-0111,7,27.7,193.9,6.53
2025-04,ART-0111,7,27.7,193.9,6.54
2025-04,ART-0112,2,17.94,35.88,1.12
2025-04,ART-0112,2,17.94,35.88,1.11
2025-04,ART-0113,11,17.05,196.08,5.54
2025-04,ART-0113,12,17.05,196.07,5.53
2025-04,ART-0116,4,13.03,58.64,1.81
2025-04,ART-0116,5,13.03,58.63,1.81
2025-04,ART-0117,22,37.26,801.09,25.41
2025-04,ART-0117,21,37.26,801.09,25.42
2025-04,ART-0118,3,15.69,54.92,2.2
2025-04,ART-0118,4,15.69,54.91,2.21
2025-04,ART-0119,3,34.75,104.25,2.52
2025-04,ART-0119,3,34.75,104.25,2.52
2025-04,ART-0120,11,10.6,121.9,3.23
2025-04,ART-0120,12,10.6,121.9,3.23
2025-04,ART-0122,6,23.22,139.32,5.15
2025-04,ART-0122,6,23.22,139.32,5.15
2025-04,ART-0123,4,18.06,81.27,2.88
2025-04,ART-0123,5,18.06,81.27,2.89
2025-04,ART-0125,15,14.49,210.11,7.08
2025-04,ART-0125,14,14.49,210.1,7.08
2025-04,ART-0127,6,18.84,103.62,3.11
2025-04,ART-0127,5,18.84,103.62,3.11
2025-04,ART-0128,5,9.78,44.01,1.49
2025-04,ART-0128,4,9.78,44.01,1.5
2025-04,ART-0129,6,36.39,218.34,6.48
2025-04,ART-0129,6,36.39,218.34,6.49
2025-04,ART-0130,4,49.64,198.56,5.45
2025-04,ART-0130,4,49.64,198.56,5.46
2025-04,ART-0131,3,34.02,102.06,2.61
2025-04,ART-0131,3,34.02,102.06,2.61
2025-04,ART-0132,4,31.03,124.12,3.99
2025-04,ART-0132,4,31.03,124.12,4.0
2025-04,ART-0133,4,13.21,59.44,1.96
2025-04,ART-0133,5,13.21,59.45,1.95
2025-04,ART-0135,9,13.14,111.69,3.33
2025-04,ART-0135,8,13.14,111.69,3.34
2025-04,ART-0136,11,24.03,252.31,9.45
2025-04,ART-0136,10,24.03,252.32,9.45
2025-04,ART-0137,5,21.24,95.58,3.13
2025-04,ART-0137,4,21.24,95.58,3.12
2025-04,ART-0138,6,15.85,95.1,2.21
2025-04,ART-0138,6,15.85,95.1,2.22
2025-04,ART-0139,10,15.99,159.9,3.63
2025-04,ART-0139,10,15.99,159.9,3.62
2025-04,ART-0140,2,19.17,38.34,1.07
2025-04,ART-0140,2,19.17,38.34,1.08
2025-04,ART-0142,3,23.34,58.35,1.49
2025-04,ART-0142,2,23.34,58.35,1.5
2025-04,ART-0143,5,18.87,94.35,2.76
2025-04,ART-0143,5,18.87,94.35,2.76
2025-04,ART-0144,4,19.24,67.34,1.93
2025-04,ART-0144,3,19.24,67.34,1.93
2025-04,ART-0145,9,24.32,206.72,6.31
2025-04,ART-0145,8,24.32,206.72,6.31
2025-04,ART-0146,3,11.44,28.6,0.76
2025-04,ART-0146,2,11.44,28.6,0.76
2025-04,ART-0148,19,28.13,534.47,18.99
2025-04,ART-0148,19,28.13,534.47,19.0
2025-04,ART-0149,5,16.82,92.51,2.37
2025-04,ART-0149,6,16.82,92.51,2.36
