report_period,article_sku,quantity,unit_price,amount,freight
2025-09,ART-0071,5,7.37,36.85,1.33
2025-09,ART-0072,10,23.42,222.49,6.67
2025-09,ART-0072,9,23.42,222.49,6.68
2025-09,ART-0074,3,22.63,67.89,1.64
2025-09,ART-0074,3,22.63,67.89,1.64
2025-09,ART-0075,3,40.44,141.54,3.67
2025-09,ART-0075,4,40.44,141.54,3.67
2025-09,ART-0077,2,14.63,29.26,1.0
2025-09,ART-0077,2,14.63,29.26,1.01
2025-09,ART-0078,8,19.95,159.6,4.96
2025-09,ART-0078,8,19.95,159.6,4.95
2025-09,ART-0080,13,36.82,478.66,14.19
2025-09,ART-0080,13,36.82,478.66,14.19
2025-09,ART-0082,6,50.43,302.58,8.62
2025-09,ART-0082,6,50.43,302.58,8.62
2025-09,ART-0083,10,18.0,180.0,5.78
2025-09,ART-0083,10,18.0,180.0,5.79
2025-09,ART-0084,6,15.86,95.16,3.17
2025-09,ART-0084,6,15.86,95.16,3.16
2025-09,ART-0087,3,27.27,95.44,3.32
2025-09,ART-0087,4,27.27,95.45,3.32
2025-09,ART-0088,12,21.46,268.25,7.89
2025-09,ART-0088,13,21.46,268.25,7.89
2025-09,ART-0090,4,22.7,102.15,2.77
2025-09,ART-0090,5,22.7,102.15,2.77
2025-09,ART-0091,10,20.14,211.47,6.04
2025-09,ART-0091,11,20.14,211.47,6.05
2025-09,ART-0093,5,13.88,69.4,1.95
2025-09,ART-0093,5,13.88,69.4,1.95
2025-09,ART-0094,4,11.42,39.97,1.26
2025-09,ART-0094,3,11.42,39.97,1.25
2025-09,ART-0095,9,13.43,120.87,3.43
2025-09,ART-0095,9,13.43,120.87,3.43
2025-09,ART-0096,13,14.44,187.72,5.51
2025-09,ART-0096,13,14.44,187.72,5.5
2025-09,ART-0097,8,31.02,248.16,9.14
2025-09,ART-0097,8,31.02,248.16,9.14
2025-09,ART-0099,3,24.1,72.3,2.62
2025-09,ART-0099,3,24.1,72.3,2.61
2025-09,ART-0100,5,9.67,48.35,1.48
2025-09,ART-0100,5,9.67,48.35,1.47
2025-09,ART-0101,9,22.45,202.05,5.64
2025-09,ART-0101,9,22.45,202.05,5.64
2025-09,ART-0102,11,22.68,238.14,8.03
2025-09,ART-0102,10,22.68,238.14,8.03
2025-09,ART-0103,8,13.88,111.04,3.07
2025-09,ART-0103,8,13.88,111.04,3.06
2025-09,ART-0104,5,21.44,107.2,2.45
2025-09,ART-0104,5,21.44,107.2,2.45
2025-09,ART-0105,3,7.21,21.63,0.67
2025-09,ART-0105,3,7.21,21.63,0.67
2025-09,ART-0107,9,32.94,296.46,8.87
2025-09,ART-0107,9,32.94,296.46,8.88
2025-09,ART-0108,3,19.25,57.75,1.85
2025-09,ART-0108,3,19.25,57.75,1.85
2025-09,ART-0109,3,20.19,60.57,1.6
2025-09,ART-0109,3,20.19,60.57,1.6
2025-09,ART-0110,16,11.75,193.88,5.94
2025-09,ART-0110,17,11.75,193.87,5.94
2025-09,ART-0111,12,27.74,332.88,9.8
2025-09,ART-0111,12,27.74,332.88,9.8
2025-09,ART-0112,4,17.84,71.36,2.46
2025-09,ART-0112,4,17.84,71.36,2.46
2025-09,ART-0113,12,17.03,195.85,5.54
2025-09,ART-0113,11,17.03,195.84,5.54
2025-09,ART-0114,5,25.32,113.94,3.22
2025-09,ART-0114,4,25.32,113.94,3.22
2025-09,ART-0115,3,19.14,47.85,1.51
2025-09,ART-0115,2,19.14,47.85,1.52
2025-09,ART-0116,7,13.22,92.54,2.3
2025-09,ART-0116,7,13.22,92.54,2.29
2025-09,ART-0117,10,37.91,398.06,9.78
2025-09,ART-0117,11,37.91,398.05,9.77
2025-09,ART-0118,5,15.53,77.65,2.61
2025-09,ART-0118,5,15.53,77.65,2.61
2025-09,ART-0119,3,35.02,87.55,2.23
2025-09,ART-0119,2,35.02,87.55,2.23
2025-09,ART-0120,5,10.7,58.85,1.82
2025-09,ART-0120,6,10.7,58.85,1.82
2025-09,ART-0121,12,11.65,133.97,5.1
2025-09,ART-0121,11,11.65,133.98,5.1
2025-09,ART-0122,11,22.99,252.89,9.2
2025-09,ART-0122,11,22.99,252.89,9.19
2025-09,ART-0123,4,17.78,62.23,1.76
2025-09,ART-0123,3,17.78,62.23,1.76
2025-09,ART-0124,10,11.76,117.6,2.94
2025-09,ART-0124,10,11.76,117.6,2.94
2025-09,ART-0125,9,14.43,122.65,3.71
2025-09,ART-0125,8,14.43,122.66,3.71
2025-09,ART-0126,4,17.8,71.2,2.23
2025-09,ART-0126,4,17.8,71.2,2.24
2025-09,ART-0127,7,18.58,130.06,4.53
2025-09,ART-0127,7,18.58,130.06,4.53
2025-09,ART-0128,7,9.8,73.5,2.02
2025-09,ART-0128,8,9.8,73.5,2.02
2025-09,ART-0129,5,36.04,162.18,6.22
2025-09,ART-0129,4,36.04,162.18,6.22
2025-09,ART-0130,3,50.25,150.75,5.07
2025-09,ART-0130,3,50.25,150.75,5.08
2025-09,ART-0131,4,34.19,136.76,4.4
2025-09,ART-0131,4,34.19,136.76,4.4
2025-09,ART-0133,3,13.33,46.66,1.37
2025-09,ART-0133,4,13.33,46.65,1.37
2025-09,ART-0134,4,17.04,59.64,2.19
2025-09,ART-0134,3,17.04,59.64,2.18
2025-09,ART-0135,8,13.15,98.63,3.05
2025-09,ART-0135,7,13.15,98.62,3.06
2025-09,ART-0136,12,24.34,292.08,9.05
2025-09,ART-0136,12,24.34,292.08,9.04
2025-09,ART-0137,3,21.25,63.75,1.47
2025-09,ART-0137,3,21.25,63.75,1.47
2025-09,ART-0139,6,16.28,97.68,2.64
2025-09,ART-0139,6,16.28,97.68,2.64
2025-09,ART-0140,4,19.12,66.92,1.81
2025-09,ART-0140,3,19.12,66.92,1.82
2025-09,ART-0141,2,18.55,37.1,1.35
2025-09,ART-0141,2,18.55,37.1,1.35
2025-09,ART-0144,4,19.21,86.44,2.58
2025-09,ART-0144,5,19.21,86.45,2.59
2025-09,ART-0145,8,23.96,191.68,5.89
2025-09,ART-0145,8,23.96,191.68,5.9
2025-09,ART-0146,4,11.55,46.2,1.21
2025-09,ART-0146,4,11.55,46.2,1.22
2025-09,ART-0147,7,25.89,181.23,6.25
2025-09,ART-0147,7,25.89,181.23,6.24
2025-09,ART-0148,18,28.38,510.84,15.67
2025-09,ART-0148,18,28.38,510.84,15.68
2025-09,ART-0149,3,16.76,58.66,1.65
2025-09,ART-0149,4,16.76,58.66,1.65
