report_period,article_sku,quantity,unit_price,amount,freight
2025-06,ART-0044,18,11.78,217.93,6.34
2025-06,ART-0045,5,14.49,65.21,2.16
2025-06,ART-0045,4,14.49,65.2,2.16
2025-06,ART-0046,5,23.87,119.35,3.9
2025-06,ART-0046,5,23.87,119.35,3.91
2025-06,ART-0047,2,24.25,60.62,2.04
2025-06,ART-0047,3,24.25,60.63,2.04
2025-06,ART-0048,9,14.7,132.3,3.38
2025-06,ART-0048,9,14.7,132.3,3.38
2025-06,ART-0049,2,41.94,104.85,3.84
2025-06,ART-0049,3,41.94,104.85,3.84
2025-06,ART-0050,6,33.21,199.26,6.59
2025-06,ART-0050,6,33.21,199.26,6.59
2025-06,ART-0051,5,7.11,35.55,1.21
2025-06,ART-0051,5,7.11,35.55,1.22
2025-06,ART-0052,2,21.0,42.0,1.48
2025-06,ART-0052,2,21.0,42.0,1.48
2025-06,ART-0055,6,15.5,85.25,2.59
2025-06,ART-0055,5,15.5,85.25,2.58
2025-06,ART-0056,10,29.16,277.02,9.95
2025-06,ART-0056,9,29.16,277.02,9.95
2025-06,ART-0057,19,24.16,459.04,11.8
2025-06,ART-0057,19,24.16,459.04,11.81
2025-06,ART-0058,8,39.57,316.56,11.11
2025-06,ART-0058,8,39.57,316.56,11.12
2025-06,ART-0059,8,10.3,77.25,2.75
2025-06,ART-0059,7,10.3,77.25,2.76
2025-06,ART-0060,18,10.26,189.81,6.84
2025-06,ART-0060,19,10.26,189.81,6.83
2025-06,ART-0061,2,18.99,47.48,1.42
2025-06,ART-0061,3,18.99,47.47,1.41
2025-06,ART-0062,3,20.41,71.44,2.31
2025-06,ART-0062,4,20.41,71.43,2.3
2025-06,ART-0063,5,15.59,77.95,2.45
2025-06,ART-0063,5,15.59,77.95,2.46
2025-06,ART-0064,6,12.54,75.24,2.71
2025-06,ART-0064,6,12.54,75.24,2.72
2025-06,ART-0065,8,33.22,265.76,10.6
2025-06,ART-0065,8,33.22,265.76,10.59
2025-06,ART-0066,3,37.29,111.87,3.93
2025-06,ART-0066,3,37.29,111.87,3.92
2025-06,ART-0070,3,43.55,108.87,2.89
2025-06,ART-0070,2,43.55,108.88,2.88
2025-06,ART-0071,7,7.45,55.88,1.61
2025-06,ART-0071,8,7.45,55.87,1.61
2025-06,ART-0072,5,23.26,127.93,3.98
2025-06,ART-0072,6,23.26,127.93,3.99
2025-06,ART-0073,5,19.34,96.7,2.45
2025-06,ART-0073,5,19.34,96.7,2.45
2025-06,ART-0074,3,22.05,66.15,1.91
2025-06,ART-0074,3,22.05,66.15,1.92
2025-06,ART-0075,3,40.67,122.01,3.43
2025-06,ART-0075,3,40.67,122.01,3.44
2025-06,ART-0076,5,13.24,59.58,1.79
2025-06,ART-0076,4,13.24,59.58,1.8
2025-06,ART-0077,3,14.54,43.62,1.55
2025-06,ART-0077,3,14.54,43.62,1.56
2025-06,ART-0078,9,19.72,177.48,5.51
2025-06,ART-0078,9,19.72,177.48,5.51
2025-06,ART-0079,2,13.72,34.3,1.02
2025-06,ART-0079,3,13.72,34.3,1.03
2025-06,ART-0080,7,37.35,280.12,7.18
2025-06,ART-0080,8,37.35,280.13,7.19
2025-06,ART-0083,15,18.17,272.55,7.24
2025-06,ART-0083,15,18.17,272.55,7.24
2025-06,ART-0084,7,15.29,99.39,2.97
2025-06,ART-0084,6,15.29,99.38,2.96
2025-06,ART-0085,11,50.92,560.12,19.55
2025-06,ART-0085,11,50.92,560.12,19.56
2025-06,ART-0086,7,24.96,187.2,6.53
2025-06,ART-0086,8,24.96,187.2,6.53
2025-06,ART-0088,10,21.61,216.1,5.88
2025-06,ART-0088,10,21.61,216.1,5.88
2025-06,ART-0089,5,39.39,216.64,6.5
2025-06,ART-0089,6,39.39,216.65,6.49
2025-06,ART-0090,5,22.62,124.41,3.55
2025-06,ART-0090,6,22.62,124.41,3.55
2025-06,ART-0091,9,20.4,183.6,5.86
2025-06,ART-0091,9,20.4,183.6,5.85
2025-06,ART-0092,8,30.88,247.04,6.72
2025-06,ART-0092,8,30.88,247.04,6.72
2025-06,ART-0093,4,13.84,55.36,1.69
2025-06,ART-0093,4,13.84,55.36,1.7
2025-06,ART-0094,3,11.28,33.84,1.29
2025-06,ART-0094,3,11.28,33.84,1.3
2025-06,ART-0095,7,13.79,96.53,3.39
2025-06,ART-0095,7,13.79,96.53,3.39
2025-06,ART-0096,8,14.35,107.63,3.61
2025-06,ART-0096,7,14.35,107.62,3.6
2025-06,ART-0097,13,30.81,415.94,13.82
2025-06,ART-0097,14,30.81,415.93,13.82
2025-06,ART-0098,2,24.36,60.9,1.5
2025-06,ART-0098,3,24.36,60.9,1.51
2025-06,ART-0099,1,24.41,36.62,1.27
2025-06,ART-0099,2,24.41,36.61,1.27
2025-06,ART-0100,5,9.65,48.25,1.35
2025-06,ART-0100,5,9.65,48.25,1.36
2025-06,ART-0101,12,22.49,258.63,6.15
2025-06,ART-0101,11,22.49,258.64,6.15
2025-06,ART-0102,7,22.4,145.6,4.31
2025-06,ART-0102,6,22.4,145.6,4.31
2025-06,ART-0105,3,7.17,25.1,0.83
2025-06,ART-0105,4,7.17,25.09,0.83
2025-06,ART-0106,19,35.72,678.68,23.8
2025-06,ART-0106,19,35.72,678.68,23.8
2025-06,ART-0107,10,33.19,331.9,10.21
2025-06,ART-0107,10,33.19,331.9,10.21
2025-06,ART-0109,2,20.15,40.3,1.15
2025-06,ART-0109,2,20.15,40.3,1.15
2025-06,ART-0110,14,11.76,164.64,4.52
2025-06,ART-0110,14,11.76,164.64,4.52
2025-06,ART-0111,7,27.97,195.79,6.08
2025-06,ART-0111,7,27.97,195.79,6.09
2025-06,ART-0112,3,18.0,54.0,1.38
2025-06,ART-0112,3,18.0,54.0,1.38
2025-06,ART-0113,9,16.83,159.88,5.86
2025-06,ART-0113,10,16.83,159.89,5.86
2025-06,ART-0114,5,25.56,115.02,3.01
2025-06,ART-0114,4,25.56,115.02,3.01
2025-06,ART-0115,3,18.91,56.73,2.14
2025-06,ART-0115,3,18.91,56.73,2.13
2025-06,ART-0116,7,12.86,83.59,2.55
2025-06,ART-0116,6,12.86,83.59,2.54
2025-06,ART-0117,15,37.59,582.64,19.3
2025-06,ART-0117,16,37.59,582.65,19.3
2025-06,ART-0118,4,15.38,69.21,2.57
2025-06,ART-0118,5,15.38,69.21,2.57
2025-06,ART-0119,3,34.81,104.43,3.04
2025-06,ART-0119,3,34.81,104.43,3.05
2025-06,ART-0120,11,10.62,111.51,3.85
2025-06,ART-0120,10,10.62,111.51,3.84
2025-06,ART-0121,7,11.61,87.08,3.0
2025-06,ART-0121,8,11.61,87.07,3.01
2025-06,ART-0122,4,22.78,79.73,2.75
2025-06,ART-0122,3,22.78,79.73,2.74
2025-06,ART-0123,2,18.28,45.7,1.44
2025-06,ART-0123,3,18.28,45.7,1.43
2025-06,ART-0124,13,11.58,144.75,4.71
2025-06,ART-0124,12,11.58,144.75,4.72
2025-06,ART-0125,9,14.48,137.56,4.58
2025-06,ART-0125,10,14.48,137.56,4.59
2025-06,ART-0126,4,17.01,68.04,1.47
2025-06,ART-0126,4,17.01,68.04,1.46
2025-06,ART-0129,5,36.67,183.35,5.86
2025-06,ART-0129,5,36.67,183.35,5.86
2025-06,ART-0130,4,49.43,173.01,5.77
2025-06,ART-0130,3,49.43,173.0,5.76
2025-06,ART-0131,2,34.62,86.55,2.1
2025-06,ART-0131,3,34.62,86.55,2.1
2025-06,ART-0133,3,13.2,33.0,1.15
2025-06,ART-0133,2,13.2,33.0,1.16
2025-06,ART-0134,5,17.26,77.67,2.39
2025-06,ART-0134,4,17.26,77.67,2.38
2025-06,ART-0135,10,13.1,124.45,3.83
2025-06,ART-0135,9,13.1,124.45,3.82
2025-06,ART-0136,14,23.86,334.04,9.07
2025-06,ART-0136,14,23.86,334.04,9.08
2025-06,ART-0137,6,21.05,115.77,3.3
2025-06,ART-0137,5,21.05,115.78,3.3
2025-06,ART-0138,5,15.91,71.59,2.11
2025-06,ART-0138,4,15.91,71.6,2.12
2025-06,ART-0139,6,16.25,97.5,2.91
2025-06,ART-0139,6,16.25,97.5,2.92
2025-06,ART-0140,2,19.27,28.91,1.05
2025-06,ART-0140,1,19.27,28.9,1.04
2025-06,ART-0141,2,18.77,37.54,1.21
2025-06,ART-0141,2,18.77,37.54,1.21
2025-06,ART-0142,2,23.34,35.01,1.21
2025-06,ART-0142,1,23.34,35.01,1.22
2025-06,ART-0143,4,18.96,75.84,1.99
2025-06,ART-0143,4,18.96,75.84,1.98
2025-06,ART-0144,6,19.1,114.6,3.04
2025-06,ART-0144,6,19.1,114.6,3.05
2025-06,ART-0145,10,24.43,232.09,7.43
2025-06,ART-0145,9,24.43,232.08,7.43
2025-06,ART-0146,4,11.36,39.76,1.01
2025-06,ART-0146,3,11.36,39.76,1.0
2025-06,ART-0147,5,25.59,115.15,3.9
2025-06,ART-0147,4,25.59,115.16,3.9
2025-06,ART-0148,14,28.04,378.54,12.73
2025-06,ART-0148,13,28.04,378.54,12.72
2025-06,ART-0149,4,16.72,75.24,2.12
2025-06,ART-0149,5,16.72,75.24,2.13
