report_period,article_sku,quantity,unit_price,amount,freight
2025-03,ART-0059,6,10.44,62.64,1.84
2025-03,ART-0059,6,10.44,62.64,1.85
2025-03,ART-0060,16,10.25,158.87,4.81
2025-03,ART-0060,15,10.25,158.88,4.82
2025-03,ART-0061,4,19.28,77.12,1.95
2025-03,ART-0061,4,19.28,77.12,1.95
2025-03,ART-0063,6,15.71,94.26,3.69
2025-03,ART-0063,6,15.71,94.26,3.68
2025-03,ART-0064,8,12.68,95.1,3.73
2025-03,ART-0064,7,12.68,95.1,3.73
2025-03,ART-0065,6,32.88,197.28,6.81
2025-03,ART-0065,6,32.88,197.28,6.8
2025-03,ART-0066,2,36.85,73.7,1.66
2025-03,ART-0066,2,36.85,73.7,1.66
2025-03,ART-0067,7,13.74,103.05,3.07
2025-03,ART-0067,8,13.74,103.05,3.07
2025-03,ART-0068,9,73.12,658.08,21.23
2025-03,ART-0068,9,73.12,658.08,21.22
2025-03,ART-0069,7,15.09,98.09,2.26
2025-03,ART-0069,6,15.09,98.08,2.26
2025-03,ART-0070,5,42.99,193.45,6.49
2025-03,ART-0070,4,42.99,193.46,6.48
2025-03,ART-0072,6,23.48,129.14,4.13
2025-03,ART-0072,5,23.48,129.14,4.12
2025-03,ART-0073,5,19.21,96.05,2.89
2025-03,ART-0073,5,19.21,96.05,2.89
2025-03,ART-0074,5,22.85,102.83,3.09
2025-03,ART-0074,4,22.85,102.82,3.1
2025-03,ART-0076,5,13.25,59.63,1.76
2025-03,ART-0076,4,13.25,59.62,1.76
2025-03,ART-0077,3,14.73,44.19,1.71
2025-03,ART-0077,3,14.73,44.19,1.71
2025-03,ART-0078,10,20.1,201.0,5.1
2025-03,ART-0078,10,20.1,201.0,5.11
2025-03,ART-0079,3,13.77,41.31,1.12
2025-03,ART-0079,3,13.77,41.31,1.13
2025-03,ART-0081,2,14.2,28.4,0.66
2025-03,ART-0081,2,14.2,28.4,0.67
2025-03,ART-0082,8,49.47,420.5,12.57
2025-03,ART-0082,9,49.47,420.49,12.57
2025-03,ART-0083,9,18.14,163.26,5.71
2025-03,ART-0083,9,18.14,163.26,5.72
2025-03,ART-0084,11,15.66,164.43,5.33
2025-03,ART-0084,10,15.66,164.43,5.32
2025-03,ART-0085,15,50.45,756.75,22.28
2025-03,ART-0085,15,50.45,756.75,22.27
2025-03,ART-0088,12,21.37,245.75,8.19
2025-03,ART-0088,11,21.37,245.76,8.18
2025-03,ART-0089,4,39.22,156.88,4.75
2025-03,ART-0089,4,39.22,156.88,4.75
2025-03,ART-0090,10,22.68,238.14,7.7
2025-03,ART-0090,11,22.68,238.14,7.71
2025-03,ART-0091,10,20.37,203.7,7.58
2025-03,ART-0091,10,20.37,203.7,7.58
2025-03,ART-0092,12,31.16,373.92,10.2
2025-03,ART-0092,12,31.16,373.92,10.19
2025-03,ART-0093,4,13.84,55.36,1.51
2025-03,ART-0093,4,13.84,55.36,1.51
2025-03,ART-0094,7,11.51,74.81,2.23
2025-03,ART-0094,6,11.51,74.82,2.23
2025-03,ART-0095,8,13.71,116.54,3.08
2025-03,ART-0095,9,13.71,116.53,3.09
2025-03,ART-0099,2,24.48,36.72,1.04
2025-03,ART-0099,1,24.48,36.72,1.04
2025-03,ART-0100,3,9.73,34.06,0.99
2025-03,ART-0100,4,9.73,34.05,0.99
2025-03,ART-0101,7,22.47,168.52,6.14
2025-03,ART-0101,8,22.47,168.53,6.14
2025-03,ART-0102,6,22.51,146.32,3.69
2025-03,ART-0102,7,22.51,146.31,3.69
2025-03,ART-0103,9,14.06,119.51,3.34
2025-03,ART-0103,8,14.06,119.51,3.34
2025-03,ART-0105,5,7.15,32.18,1.02
2025-03,ART-0105,4,7.15,32.17,1.01
2025-03,ART-0106,10,35.62,356.2,10.59
2025-03,ART-0106,10,35.62,356.2,10.6
2025-03,ART-0107,9,33.42,300.78,9.62
2025-03,ART-0107,9,33.42,300.78,9.61
2025-03,ART-0108,3,19.15,57.45,1.98
2025-03,ART-0108,3,19.15,57.45,1.99
2025-03,ART-0109,3,20.21,50.53,1.58
2025-03,ART-0109,2,20.21,50.52,1.58
2025-03,ART-0110,12,11.58,138.96,4.42
2025-03,ART-0110,12,11.58,138.96,4.43
2025-03,ART-0111,7,27.8,208.5,6.42
2025-03,ART-0111,8,27.8,208.5,6.43
2025-03,ART-0112,2,17.92,44.8,1.2
2025-03,ART-0112,3,17.92,44.8,1.2
2025-03,ART-0113,22,17.26,371.09,12.91
2025-03,ART-0113,21,17.26,371.09,12.91
2025-03,ART-0114,2,25.37,63.42,1.86
2025-03,ART-0114,3,25.37,63.43,1.87
2025-03,ART-0115,3,19.16,57.48,2.06
2025-03,ART-0115,3,19.16,57.48,2.06
2025-03,ART-0116,7,13.0,84.5,2.98
2025-03,ART-0116,6,13.0,84.5,2.98
2025-03,ART-0117,15,37.1,537.95,16.03
2025-03,ART-0117,14,37.1,537.95,16.04
2025-03,ART-0118,4,15.72,70.74,1.65
2025-03,ART-0118,5,15.72,70.74,1.65
2025-03,ART-0119,2,34.57,86.42,3.04
2025-03,ART-0119,3,34.57,86.43,3.04
2025-03,ART-0120,7,10.62,79.65,2.62
2025-03,ART-0120,8,10.62,79.65,2.62
2025-03,ART-0121,10,11.6,110.2,3.58
2025-03,ART-0121,9,11.6,110.2,3.58
2025-03,ART-0122,5,23.23,127.76,3.58
2025-03,ART-0122,6,23.23,127.77,3.58
2025-03,ART-0123,4,17.96,62.86,1.73
2025-03,ART-0123,3,17.96,62.86,1.74
2025-03,ART-0124,7,11.51,86.32,2.44
2025-03,ART-0124,8,11.51,86.33,2.44
2025-03,ART-0125,17,14.32,236.28,6.11
2025-03,ART-0125,16,14.32,236.28,6.12
2025-03,ART-0126,6,17.95,107.7,3.0
2025-03,ART-0126,6,17.95,107.7,3.0
2025-03,ART-0127,6,19.05,104.77,3.22
2025-03,ART-0127,5,19.05,104.78,3.22
2025-03,ART-0128,5,9.66,48.3,1.47
2025-03,ART-0128,5,9.66,48.3,1.48
2025-03,ART-0129,5,36.51,182.55,6.05
2025-03,ART-0129,5,36.51,182.55,6.06
2025-03,ART-0130,3,49.53,173.36,5.64
2025-03,ART-0130,4,49.53,173.35,5.65
2025-03,ART-0131,4,34.18,119.63,4.02
2025-03,ART-0131,3,34.18,119.63,4.03
2025-03,ART-0132,4,30.61,122.44,3.43
2025-03,ART-0132,4,30.61,122.44,3.42
2025-03,ART-0133,4,13.21,52.84,1.51
2025-03,ART-0133,4,13.21,52.84,1.52
2025-03,ART-0134,2,17.08,42.7,1.16
2025-03,ART-0134,3,17.08,42.7,1.17
2025-03,ART-0135,10,13.12,124.64,3.25
2025-03,ART-0135,9,13.12,124.64,3.25
2025-03,ART-0136,9,24.38,219.42,8.07
2025-03,ART-0136,9,24.38,219.42,8.06
2025-03,ART-0137,3,20.98,52.45,1.71
2025-03,ART-0137,2,20.98,52.45,1.7
2025-03,ART-0138,6,16.11,88.61,2.75
2025-03,ART-0138,5,16.11,88.6,2.75
2025-03,ART-0139,9,16.27,146.43,4.96
2025-03,ART-0139,9,16.27,146.43,4.96
2025-03,ART-0140,2,19.04,38.08,1.05
2025-03,ART-0140,2,19.04,38.08,1.05
2025-03,ART-0141,3,18.55,46.37,1.51
2025-03,ART-0141,2,18.55,46.38,1.52
2025-03,ART-0143,4,19.19,76.76,2.16
2025-03,ART-0143,4,19.19,76.76,2.16
2025-03,ART-0144,5,19.35,87.07,3.01
2025-03,ART-0144,4,19.35,87.08,3.0
2025-03,ART-0145,8,23.94,191.52,6.53
2025-03,ART-0145,8,23.94,191.52,6.54
2025-03,ART-0147,6,26.28,144.54,4.83
2025-03,ART-0147,5,26.28,144.54,4.84
2025-03,ART-0148,14,28.5,399.0,11.53
2025-03,ART-0148,14,28.5,399.0,11.52
2025-03,ART-0149,6,16.64,99.84,3.32
2025-03,ART-0149,6,16.64,99.84,3.33
