report_period,article_sku,quantity,unit_price,amount,freight
2025-01,ART-0084,13,16.01,215.45,6.64
2025-01,ART-0085,38,50.45,1978.4,55.58
2025-01,ART-0086,23,24.82,589.82,17.19
2025-01,ART-0087,4,27.97,115.54,3.32
2025-01,ART-0088,24,20.99,514.79,10.0
2025-01,ART-0089,14,38.3,554.86,16.92
2025-01,ART-0091,21,20.46,442.21,11.38
2025-01,ART-0092,18,31.2,577.23,14.17
2025-01,ART-0093,7,13.85,100.59,3.3
2025-01,ART-0094,8,11.16,92.53,2.95
2025-01,ART-0095,18,13.6,252.59,7.06
2025-01,ART-0096,26,14.41,386.8,11.01
2025-01,ART-0097,22,30.63,689.19,13.9
2025-01,ART-0098,5,24.1,124.37,3.51
2025-01,ART-0099,5,24.27,124.47,2.83
2025-01,ART-0100,9,9.82,91.66,2.97
2025-01,ART-0101,22,22.83,518.3,14.54
2025-01,ART-0102,11,22.57,257.14,8.04
2025-01,ART-0103,18,13.79,258.97,9.75
2025-01,ART-0104,15,21.65,335.46,9.71
2025-01,ART-0106,30,35.52,1107.46,37.95
2025-01,ART-0107,17,33.26,584.85,17.62
2025-01,ART-0108,7,19.09,138.01,3.97
2025-01,ART-0109,4,20.18,82.99,2.06
2025-01,ART-0110,22,11.51,261.18,7.22
2025-01,ART-0111,9,27.61,255.69,6.53
2025-01,ART-0112,5,17.75,91.68,2.66
2025-01,ART-0113,19,17.02,332.89,8.62
2025-01,ART-0115,7,19.15,139.25,4.71
2025-01,ART-0117,22,38.36,871.42,24.93
2025-01,ART-0119,6,35.11,220.07,8.53
2025-01,ART-0121,13,11.62,157.35,5.7
2025-01,ART-0122,10,23.03,237.28,6.33
2025-01,ART-0123,5,17.92,92.82,2.92
2025-01,ART-0124,15,11.25,173.36,4.18
2025-01,ART-0125,12,14.57,181.68,6.2
2025-01,ART-0126,17,17.59,308.98,9.02
2025-01,ART-0127,11,18.89,214.39,5.98
2025-01,ART-0128,11,10.02,114.96,4.3
2025-01,ART-0129,6,35.83,221.87,6.25
2025-01,ART-0130,8,50.92,421.6,12.91
2025-01,ART-0131,6,33.96,209.57,5.27
2025-01,ART-0133,4,13.17,54.63,1.77
2025-01,ART-0134,9,17.22,161.04,5.49
2025-01,ART-0135,15,12.76,196.82,4.91
2025-01,ART-0137,10,21.13,219.8,7.71
2025-01,ART-0139,14,16.23,233.57,5.76
2025-01,ART-0140,5,19.15,98.86,2.82
2025-01,ART-0141,4,18.78,77.75,2.38
2025-01,ART-0143,10,18.87,195.58,6.24
2025-01,ART-0144,3,18.95,58.86,1.82
2025-01,ART-0146,4,11.56,47.51,1.15
2025-01,ART-0147,17,25.39,443.12,10.42
2025-01,ART-0148,38,28.17,1106.15,32.36
2025-01,ART-0149,5,17.09,88.73,2.97
