report_period,article_sku,quantity,unit_price,amount,freight
2025-02,ART-0131,3,34.06,102.18,3.44
2025-02,ART-0132,4,31.14,124.56,3.25
2025-02,ART-0132,4,31.14,124.56,3.24
2025-02,ART-0134,3,17.23,51.69,1.75
2025-02,ART-0134,3,17.23,51.69,1.75
2025-02,ART-0135,9,12.98,110.33,3.47
2025-02,ART-0135,8,12.98,110.33,3.46
2025-02,ART-0136,7,24.59,159.83,4.8
2025-02,ART-0136,6,24.59,159.84,4.8
2025-02,ART-0137,4,20.95,73.33,2.53
2025-02,ART-0137,3,20.95,73.32,2.54
2025-02,ART-0139,11,16.14,177.54,4.12
2025-02,ART-0139,11,16.14,177.54,4.12
2025-02,ART-0141,1,18.78,18.78,0.49
2025-02,ART-0141,1,18.78,18.78,0.48
2025-02,ART-0142,2,23.13,57.82,2.01
2025-02,ART-0142,3,23.13,57.83,2.01
2025-02,ART-0143,5,19.13,95.65,3.19
2025-02,ART-0143,5,19.13,95.65,3.2
2025-02,ART-0144,9,19.17,172.53,6.74
2025-02,ART-0144,9,19.17,172.53,6.74
2025-02,ART-0146,3,11.72,29.3,0.91
2025-02,ART-0146,2,11.72,29.3,0.91
2025-02,ART-0147,5,25.65,115.43,3.27
2025-02,ART-0147,4,25.65,115.42,3.28
2025-02,ART-0149,4,16.43,65.72,2.04
2025-02,ART-0149,4,16.43,65.72,2.05
