report_period,article_sku,quantity,unit_price,amount,freight
2025-08,ART-0059,5,10.25,51.25,1.49
2025-08,ART-0060,19,10.12,192.28,7.68
2025-08,ART-0060,19,10.12,192.28,7.68
2025-08,ART-0061,6,19.23,115.38,3.0
2025-08,ART-0061,6,19.23,115.38,3.0
2025-08,ART-0062,4,20.73,72.55,2.55
2025-08,ART-0062,3,20.73,72.56,2.54
2025-08,ART-0063,6,15.31,84.21,2.73
2025-08,ART-0063,5,15.31,84.2,2.72
2025-08,ART-0064,6,12.59,75.54,2.35
2025-08,ART-0064,6,12.59,75.54,2.36
2025-08,ART-0065,6,32.58,211.77,5.44
2025-08,ART-0065,7,32.58,211.77,5.44
2025-08,ART-0066,3,37.74,113.22,2.83
2025-08,ART-0066,3,37.74,113.22,2.83
2025-08,ART-0068,9,73.1,657.9,22.85
2025-08,ART-0068,9,73.1,657.9,22.85
2025-08,ART-0069,6,15.1,90.6,3.69
2025-08,ART-0069,6,15.1,90.6,3.7
2025-08,ART-0070,4,42.78,149.73,5.41
2025-08,ART-0070,3,42.78,149.73,5.4
2025-08,ART-0071,5,7.29,36.45,1.02
2025-08,ART-0071,5,7.29,36.45,1.01
2025-08,ART-0072,9,23.54,211.86,7.1
2025-08,ART-0072,9,23.54,211.86,7.1
2025-08,ART-0073,6,19.43,106.87,3.25
2025-08,ART-0073,5,19.43,106.86,3.24
2025-08,ART-0075,3,41.24,123.72,4.61
2025-08,ART-0075,3,41.24,123.72,4.61
2025-08,ART-0076,4,12.99,51.96,1.82
2025-08,ART-0076,4,12.99,51.96,1.81
2025-08,ART-0077,3,14.63,43.89,1.52
2025-08,ART-0077,3,14.63,43.89,1.52
2025-08,ART-0078,10,19.15,191.5,4.72
2025-08,ART-0078,10,19.15,191.5,4.73
2025-08,ART-0079,3,13.66,40.98,0.91
2025-08,ART-0079,3,13.66,40.98,0.9
2025-08,ART-0081,2,14.43,28.86,0.89
2025-08,ART-0081,2,14.43,28.86,0.88
2025-08,ART-0082,6,50.18,301.08,12.1
2025-08,ART-0082,6,50.18,301.08,12.11
2025-08,ART-0084,7,15.5,108.5,3.31
2025-08,ART-0084,7,15.5,108.5,3.3
2025-08,ART-0086,6,24.48,159.12,6.64
2025-08,ART-0086,7,24.48,159.12,6.65
2025-08,ART-0087,2,27.66,69.15,1.76
2025-08,ART-0087,3,27.66,69.15,1.77
2025-08,ART-0088,12,21.28,255.36,6.19
2025-08,ART-0088,12,21.28,255.36,6.19
2025-08,ART-0089,6,38.53,250.44,9.41
2025-08,ART-0089,7,38.53,250.45,9.42
2025-08,ART-0090,4,23.09,80.81,2.21
2025-08,ART-0090,3,23.09,80.82,2.21
2025-08,ART-0091,8,20.5,153.75,4.69
2025-08,ART-0091,7,20.5,153.75,4.68
2025-08,ART-0092,16,31.05,512.33,15.53
2025-08,ART-0092,17,31.05,512.32,15.53
2025-08,ART-0094,5,11.21,56.05,2.03
2025-08,ART-0094,5,11.21,56.05,2.04
2025-08,ART-0095,7,13.54,101.55,3.57
2025-08,ART-0095,8,13.54,101.55,3.57
2025-08,ART-0096,5,14.78,81.29,2.5
2025-08,ART-0096,6,14.78,81.29,2.5
2025-08,ART-0097,10,30.94,309.4,8.9
2025-08,ART-0097,10,30.94,309.4,8.91
2025-08,ART-0099,2,24.53,36.79,1.26
2025-08,ART-0099,1,24.53,36.8,1.26
2025-08,ART-0100,6,9.65,57.9,2.01
2025-08,ART-0100,6,9.65,57.9,2.02
2025-08,ART-0101,11,22.91,240.55,6.81
2025-08,ART-0101,10,22.91,240.56,6.8
2025-08,ART-0102,6,22.07,132.42,4.09
2025-08,ART-0102,6,22.07,132.42,4.09
2025-08,ART-0104,3,21.94,65.82,1.86
2025-08,ART-0104,3,21.94,65.82,1.87
2025-08,ART-0105,6,7.31,40.21,1.31
2025-08,ART-0105,5,7.31,40.2,1.31
2025-08,ART-0106,11,35.22,387.42,12.5
2025-08,ART-0106,11,35.22,387.42,12.51
2025-08,ART-0108,2,19.23,38.46,1.4
2025-08,ART-0108,2,19.23,38.46,1.41
2025-08,ART-0109,3,19.73,69.06,1.94
2025-08,ART-0109,4,19.73,69.05,1.94
2025-08,ART-0110,12,11.7,134.55,4.45
2025-08,ART-0110,11,11.7,134.55,4.45
2025-08,ART-0111,4,27.41,123.34,2.65
2025-08,ART-0111,5,27.41,123.35,2.65
2025-08,ART-0112,2,17.94,35.88,1.37
2025-08,ART-0112,2,17.94,35.88,1.37
2025-08,ART-0113,7,17.08,119.56,3.47
2025-08,ART-0113,7,17.08,119.56,3.47
2025-08,ART-0114,4,25.32,88.62,2.03
2025-08,ART-0114,3,25.32,88.62,2.02
2025-08,ART-0115,4,19.13,86.08,2.78
2025-08,ART-0115,5,19.13,86.09,2.77
2025-08,ART-0116,3,12.85,38.55,1.54
2025-08,ART-0116,3,12.85,38.55,1.55
2025-08,ART-0118,4,15.97,63.88,1.64
2025-08,ART-0118,4,15.97,63.88,1.64
2025-08,ART-0119,3,34.43,103.29,3.27
2025-08,ART-0119,3,34.43,103.29,3.26
2025-08,ART-0121,6,11.52,74.88,2.4
2025-08,ART-0121,7,11.52,74.88,2.4
2025-08,ART-0122,5,23.23,104.53,3.07
2025-08,ART-0122,4,23.23,104.54,3.06
2025-08,ART-0123,3,18.13,54.39,1.62
2025-08,ART-0123,3,18.13,54.39,1.63
2025-08,ART-0124,11,11.73,129.03,4.02
2025-08,ART-0124,11,11.73,129.03,4.02
2025-08,ART-0126,3,17.65,61.78,1.9
2025-08,ART-0126,4,17.65,61.77,1.89
2025-08,ART-0127,6,18.57,111.42,3.25
2025-08,ART-0127,6,18.57,111.42,3.24
2025-08,ART-0128,4,9.87,39.48,1.05
2025-08,ART-0128,4,9.87,39.48,1.06
2025-08,ART-0129,5,36.04,162.18,4.13
2025-08,ART-0129,4,36.04,162.18,4.13
2025-08,ART-0130,5,50.48,252.4,6.88
2025-08,ART-0130,5,50.48,252.4,6.89
2025-08,ART-0131,2,34.87,69.74,2.05
2025-08,ART-0131,2,34.87,69.74,2.06
2025-08,ART-0132,3,30.74,92.22,2.61
2025-08,ART-0132,3,30.74,92.22,2.6
2025-08,ART-0134,6,17.16,94.38,2.87
2025-08,ART-0134,5,17.16,94.38,2.88
2025-08,ART-0135,7,12.9,90.3,2.46
2025-08,ART-0135,7,12.9,90.3,2.45
2025-08,ART-0136,7,24.56,171.92,5.89
2025-08,ART-0136,7,24.56,171.92,5.88
2025-08,ART-0137,4,21.11,84.44,3.08
2025-08,ART-0137,4,21.11,84.44,3.08
2025-08,ART-0138,4,15.85,63.4,1.7
2025-08,ART-0138,4,15.85,63.4,1.7
2025-08,ART-0139,8,16.33,130.64,4.29
2025-08,ART-0139,8,16.33,130.64,4.28
2025-08,ART-0141,3,18.42,46.05,1.71
2025-08,ART-0141,2,18.42,46.05,1.7
2025-08,ART-0142,2,23.63,35.45,1.07
2025-08,ART-0142,1,23.63,35.44,1.08
2025-08,ART-0143,6,19.14,105.27,3.35
2025-08,ART-0143,5,19.14,105.27,3.36
2025-08,ART-0144,3,19.04,66.64,1.6
2025-08,ART-0144,4,19.04,66.64,1.59
2025-08,ART-0145,8,24.19,193.52,5.57
2025-08,ART-0145,8,24.19,193.52,5.58
2025-08,ART-0146,3,11.69,29.23,0.93
2025-08,ART-0146,2,11.69,29.22,0.92
2025-08,ART-0147,5,25.4,127.0,4.01
2025-08,ART-0147,5,25.4,127.0,4.01
2025-08,ART-0148,14,27.7,373.95,10.34
2025-08,ART-0148,13,27.7,373.95,10.34
2025-08,ART-0149,2,16.49,41.22,1.08
2025-08,ART-0149,3,16.49,41.23,1.08
