report_period,article_sku,quantity,unit_price,amount,freight
2025-07,ART-0046,7,23.92,155.48,6.33
2025-07,ART-0046,6,23.92,155.48,6.33
2025-07,ART-0047,3,24.4,85.4,3.11
2025-07,ART-0047,4,24.4,85.4,3.11
2025-07,ART-0049,3,42.6,149.1,5.09
2025-07,ART-0049,4,42.6,149.1,5.09
2025-07,ART-0050,5,32.94,148.23,4.24
2025-07,ART-0050,4,32.94,148.23,4.24
2025-07,ART-0051,7,7.31,54.82,1.33
2025-07,ART-0051,8,7.31,54.83,1.33
2025-07,ART-0052,3,21.06,52.65,2.09
2025-07,ART-0052,2,21.06,52.65,2.08
2025-07,ART-0053,9,15.22,129.37,4.39
2025-07,ART-0053,8,15.22,129.37,4.39
2025-07,ART-0054,10,15.83,158.3,4.59
2025-07,ART-0054,10,15.83,158.3,4.58
2025-07,ART-0057,11,24.02,264.22,9.01
2025-07,ART-0057,11,24.02,264.22,9.02
2025-07,ART-0059,8,10.31,87.64,3.17
2025-07,ART-0059,9,10.31,87.63,3.17
2025-07,ART-0060,15,10.24,158.72,4.68
2025-07,ART-0060,16,10.24,158.72,4.67
2025-07,ART-0061,5,19.73,98.65,3.42
2025-07,ART-0061,5,19.73,98.65,3.42
2025-07,ART-0062,4,20.69,72.41,2.75
2025-07,ART-0062,3,20.69,72.42,2.76
2025-07,ART-0063,5,15.63,85.96,3.26
2025-07,ART-0063,6,15.63,85.97,3.27
2025-07,ART-0064,11,12.38,129.99,3.89
2025-07,ART-0064,10,12.38,129.99,3.88
2025-07,ART-0065,9,32.7,277.95,9.06
2025-07,ART-0065,8,32.7,277.95,9.06
2025-07,ART-0066,3,37.11,92.77,2.53
2025-07,ART-0066,2,37.11,92.78,2.53
2025-07,ART-0067,6,14.16,84.96,3.36
2025-07,ART-0067,6,14.16,84.96,3.36
2025-07,ART-0068,9,72.5,652.5,16.96
2025-07,ART-0068,9,72.5,652.5,16.95
2025-07,ART-0069,3,14.96,44.88,1.08
2025-07,ART-0069,3,14.96,44.88,1.07
2025-07,ART-0070,2,43.4,108.5,3.76
2025-07,ART-0070,3,43.4,108.5,3.76
2025-07,ART-0071,8,7.47,56.03,1.45
2025-07,ART-0071,7,7.47,56.02,1.44
2025-07,ART-0072,8,23.33,186.64,5.65
2025-07,ART-0072,8,23.33,186.64,5.64
2025-07,ART-0073,6,19.39,106.65,3.27
2025-07,ART-0073,5,19.39,106.64,3.27
2025-07,ART-0074,3,22.7,56.75,1.81
2025-07,ART-0074,2,22.7,56.75,1.81
2025-07,ART-0075,5,41.49,186.71,6.28
2025-07,ART-0075,4,41.49,186.7,6.28
2025-07,ART-0076,4,13.37,53.48,1.91
2025-07,ART-0076,4,13.37,53.48,1.9
2025-07,ART-0077,2,14.69,29.38,0.77
2025-07,ART-0077,2,14.69,29.38,0.77
2025-07,ART-0078,14,19.56,264.06,6.93
2025-07,ART-0078,13,19.56,264.06,6.94
2025-07,ART-0080,6,37.14,204.27,6.91
2025-07,ART-0080,5,37.14,204.27,6.91
2025-07,ART-0081,2,14.61,29.22,0.73
2025-07,ART-0081,2,14.61,29.22,0.73
2025-07,ART-0082,9,49.82,473.29,14.79
2025-07,ART-0082,10,49.82,473.29,14.79
2025-07,ART-0083,8,18.38,156.23,4.92
2025-07,ART-0083,9,18.38,156.23,4.92
2025-07,ART-0084,8,15.63,117.23,3.04
2025-07,ART-0084,7,15.63,117.22,3.04
2025-07,ART-0086,9,24.39,207.31,6.47
2025-07,ART-0086,8,24.39,207.32,6.46
2025-07,ART-0087,4,27.81,125.14,3.88
2025-07,ART-0087,5,27.81,125.15,3.87
2025-07,ART-0088,13,21.76,272.0,9.46
2025-07,ART-0088,12,21.76,272.0,9.46
2025-07,ART-0089,4,38.71,174.2,6.28
2025-07,ART-0089,5,38.71,174.19,6.28
2025-07,ART-0090,4,22.76,91.04,2.45
2025-07,ART-0090,4,22.76,91.04,2.45
2025-07,ART-0091,9,20.39,183.51,6.48
2025-07,ART-0091,9,20.39,183.51,6.47
2025-07,ART-0092,7,30.93,231.98,8.26
2025-07,ART-0092,8,30.93,231.97,8.25
2025-07,ART-0093,3,13.82,41.46,1.31
2025-07,ART-0093,3,13.82,41.46,1.3
2025-07,ART-0095,10,13.68,129.96,3.71
2025-07,ART-0095,9,13.68,129.96,3.7
2025-07,ART-0096,10,14.52,145.2,4.64
2025-07,ART-0096,10,14.52,145.2,4.65
2025-07,ART-0097,16,31.04,481.12,11.13
2025-07,ART-0097,15,31.04,481.12,11.14
2025-07,ART-0098,2,24.08,48.16,1.32
2025-07,ART-0098,2,24.08,48.16,1.31
2025-07,ART-0100,4,9.56,43.02,1.38
2025-07,ART-0100,5,9.56,43.02,1.39
2025-07,ART-0101,10,22.52,225.2,6.9
2025-07,ART-0101,10,22.52,225.2,6.91
2025-07,ART-0102,9,21.88,185.98,4.67
2025-07,ART-0102,8,21.88,185.98,4.67
2025-07,ART-0103,6,14.22,85.32,2.41
2025-07,ART-0103,6,14.22,85.32,2.4
2025-07,ART-0104,6,21.33,117.31,4.05
2025-07,ART-0104,5,21.33,117.32,4.06
2025-07,ART-0105,5,7.24,39.82,1.32
2025-07,ART-0105,6,7.24,39.82,1.31
2025-07,ART-0106,8,35.99,287.92,9.86
2025-07,ART-0106,8,35.99,287.92,9.85
2025-07,ART-0107,13,33.26,432.38,13.27
2025-07,ART-0107,13,33.26,432.38,13.26
2025-07,ART-0108,3,18.92,56.76,2.08
2025-07,ART-0108,3,18.92,56.76,2.07
2025-07,ART-0109,5,20.32,111.76,2.74
2025-07,ART-0109,6,20.32,111.76,2.75
2025-07,ART-0110,12,11.59,144.88,4.72
2025-07,ART-0110,13,11.59,144.87,4.71
2025-07,ART-0111,9,27.87,250.83,7.95
2025-07,ART-0111,9,27.87,250.83,7.94
2025-07,ART-0112,3,18.11,63.38,1.84
2025-07,ART-0112,4,18.11,63.39,1.83
2025-07,ART-0114,4,25.39,101.56,3.16
2025-07,ART-0114,4,25.39,101.56,3.16
2025-07,ART-0115,3,18.93,47.33,1.51
2025-07,ART-0115,2,18.93,47.32,1.51
2025-07,ART-0116,7,13.19,85.73,2.25
2025-07,ART-0116,6,13.19,85.74,2.24
2025-07,ART-0117,14,37.83,548.54,13.39
2025-07,ART-0117,15,37.83,548.53,13.39
2025-07,ART-0118,4,15.97,71.86,2.38
2025-07,ART-0118,5,15.97,71.87,2.38
2025-07,ART-0119,1,34.37,51.56,1.44
2025-07,ART-0119,2,34.37,51.55,1.43
2025-07,ART-0120,10,10.7,101.65,2.59
2025-07,ART-0120,9,10.7,101.65,2.6
2025-07,ART-0121,8,11.37,90.96,3.76
2025-07,ART-0121,8,11.37,90.96,3.76
2025-07,ART-0122,5,23.2,116.0,3.93
2025-07,ART-0122,5,23.2,116.0,3.92
2025-07,ART-0123,3,18.4,64.4,2.19
2025-07,ART-0123,4,18.4,64.4,2.19
2025-07,ART-0124,6,11.51,69.06,1.73
2025-07,ART-0124,6,11.51,69.06,1.72
2025-07,ART-0126,5,17.56,87.8,3.6
2025-07,ART-0126,5,17.56,87.8,3.6
2025-07,ART-0127,6,18.4,101.2,3.37
2025-07,ART-0127,5,18.4,101.2,3.38
2025-07,ART-0128,6,9.85,54.17,1.63
2025-07,ART-0128,5,9.85,54.18,1.63
2025-07,ART-0129,5,36.73,183.65,6.69
2025-07,ART-0129,5,36.73,183.65,6.68
2025-07,ART-0130,4,49.77,199.08,6.71
2025-07,ART-0130,4,49.77,199.08,6.71
2025-07,ART-0131,3,34.04,102.12,3.07
2025-07,ART-0131,3,34.04,102.12,3.07
2025-07,ART-0132,4,30.71,107.49,3.87
2025-07,ART-0132,3,30.71,107.48,3.88
2025-07,ART-0133,3,13.26,39.78,1.32
2025-07,ART-0133,3,13.26,39.78,1.32
2025-07,ART-0135,7,12.76,89.32,2.74
2025-07,ART-0135,7,12.76,89.32,2.73
2025-07,ART-0136,13,24.05,300.63,8.04
2025-07,ART-0136,12,24.05,300.62,8.04
2025-07,ART-0137,5,20.83,104.15,2.41
2025-07,ART-0137,5,20.83,104.15,2.4
2025-07,ART-0138,4,15.9,55.65,2.25
2025-07,ART-0138,3,15.9,55.65,2.26
2025-07,ART-0139,9,15.94,143.46,5.01
2025-07,ART-0139,9,15.94,143.46,5.01
2025-07,ART-0140,2,18.94,37.88,1.19
2025-07,ART-0140,2,18.94,37.88,1.2
2025-07,ART-0141,2,18.84,28.26,0.76
2025-07,ART-0141,1,18.84,28.26,0.76
2025-07,ART-0142,2,23.56,35.34,1.14
2025-07,ART-0142,1,23.56,35.34,1.14
2025-07,ART-0143,5,18.86,94.3,3.76
2025-07,ART-0143,5,18.86,94.3,3.76
2025-07,ART-0144,6,19.05,114.3,3.77
2025-07,ART-0144,6,19.05,114.3,3.77
2025-07,ART-0145,8,24.45,195.6,5.47
2025-07,ART-0145,8,24.45,195.6,5.46
2025-07,ART-0146,2,11.69,23.38,0.66
2025-07,ART-0146,2,11.69,23.38,0.66
2025-07,ART-0148,14,27.91,376.79,10.36
2025-07,ART-0148,13,27.91,376.78,10.36
2025-07,ART-0149,3,16.73,50.19,1.4
2025-07,ART-0149,3,16.73,50.19,1.41
