report_period,article_sku,quantity,unit_price,amount,freight
2025-06,ART-0102,13,22.4,300.43,8.62
2025-06,ART-0105,7,7.17,51.97,1.66
2025-06,ART-0106,38,35.72,1408.33,47.6
2025-06,ART-0107,20,33.19,685.67,20.42
2025-06,ART-0109,4,20.15,83.06,2.3
2025-06,ART-0110,28,11.76,338.96,9.04
2025-06,ART-0111,14,27.97,404.61,12.17
2025-06,ART-0112,6,18.0,110.96,2.76
2025-06,ART-0113,19,16.83,332.32,11.72
2025-06,ART-0114,9,25.56,236.49,6.02
2025-06,ART-0115,6,18.91,118.03,4.27
2025-06,ART-0116,13,12.86,172.63,5.09
2025-06,ART-0117,31,37.59,1206.62,38.6
2025-06,ART-0118,9,15.38,143.92,5.14
2025-06,ART-0119,6,34.81,215.38,6.09
2025-06,ART-0120,21,10.62,231.25,7.69
2025-06,ART-0121,15,11.61,180.59,6.01
2025-06,ART-0122,7,22.78,165.34,5.49
2025-06,ART-0123,5,18.28,94.47,2.87
2025-06,ART-0124,25,11.58,299.6,9.43
2025-06,ART-0125,19,14.48,284.94,9.17
2025-06,ART-0126,8,17.01,139.22,2.93
2025-06,ART-0129,10,36.67,379.25,11.72
2025-06,ART-0130,7,49.43,358.36,11.53
2025-06,ART-0131,5,34.62,177.6,4.2
2025-06,ART-0133,5,13.2,68.47,2.31
2025-06,ART-0134,9,17.26,160.45,4.77
2025-06,ART-0135,19,13.1,257.09,7.65
2025-06,ART-0136,28,23.86,687.52,18.15
2025-06,ART-0137,11,21.05,238.62,6.6
2025-06,ART-0138,9,15.91,147.72,4.23
2025-06,ART-0139,12,16.25,201.24,5.83
2025-06,ART-0140,3,19.27,60.05,2.09
2025-06,ART-0141,4,18.77,77.67,2.42
2025-06,ART-0142,3,23.34,72.62,2.43
2025-06,ART-0143,8,18.96,155.93,3.97
2025-06,ART-0144,12,19.1,235.72,6.09
2025-06,ART-0145,19,24.43,480.08,14.86
2025-06,ART-0146,7,11.36,81.67,2.01
2025-06,ART-0147,9,25.59,238.66,7.8
2025-06,ART-0148,27,28.04,784.33,25.45
2025-06,ART-0149,9,16.72,155.03,4.25
