report_period,article_sku,quantity,unit_price,amount,freight
2025-10,ART-0129,4,35.53,159.88,4.54
2025-10,ART-0129,5,35.53,159.89,4.53
2025-10,ART-0130,6,49.81,273.95,9.05
2025-10,ART-0130,5,49.81,273.96,9.04
2025-10,ART-0131,3,34.9,87.25,3.17
2025-10,ART-0131,2,34.9,87.25,3.17
2025-10,ART-0132,4,30.62,107.17,3.17
2025-10,ART-0132,3,30.62,107.17,3.16
2025-10,ART-0133,2,13.13,32.83,0.88
2025-10,ART-0133,3,13.13,32.82,0.88
2025-10,ART-0134,5,17.34,78.03,2.63
2025-10,ART-0134,4,17.34,78.03,2.64
2025-10,ART-0135,12,12.95,155.4,4.81
2025-10,ART-0135,12,12.95,155.4,4.81
2025-10,ART-0136,8,24.03,180.23,4.66
2025-10,ART-0136,7,24.03,180.22,4.66
2025-10,ART-0137,5,20.75,103.75,3.71
2025-10,ART-0137,5,20.75,103.75,3.7
2025-10,ART-0140,2,19.36,29.04,0.88
2025-10,ART-0140,1,19.36,29.04,0.88
2025-10,ART-0141,2,18.65,37.3,1.23
2025-10,ART-0141,2,18.65,37.3,1.23
2025-10,ART-0142,4,23.26,81.41,2.6
2025-10,ART-0142,3,23.26,81.41,2.6
2025-10,ART-0143,4,18.61,83.74,2.13
2025-10,ART-0143,5,18.61,83.75,2.13
2025-10,ART-0144,3,19.13,57.39,1.97
2025-10,ART-0144,3,19.13,57.39,1.98
2025-10,ART-0145,10,23.94,227.43,6.59
2025-10,ART-0145,9,23.94,227.43,6.58
2025-10,ART-0147,4,25.7,102.8,3.71
2025-10,ART-0147,4,25.7,102.8,3.7
2025-10,ART-0148,24,27.76,652.36,24.95
2025-10,ART-0148,23,27.76,652.36,24.95
2025-10,ART-0149,3,16.54,57.89,2.13
2025-10,ART-0149,4,16.54,57.89,2.14
