report_period,article_sku,quantity,unit_price,discount_pct,amount,freight
2025-07,ART-0082,19,49.82,0.0,946.58,29.58
2025-07,ART-0083,17,18.38,0.0,312.46,9.84
2025-07,ART-0084,15,15.63,0.0,234.45,6.08
2025-07,ART-0086,17,24.39,0.0,414.63,12.93
2025-07,ART-0087,9,27.81,0.0,250.29,7.75
2025-07,ART-0088,25,21.76,0.0,544.0,18.92
2025-07,ART-0089,9,38.71,0.0,348.39,12.56
2025-07,ART-0090,8,22.76,0.0,182.08,4.9
2025-07,ART-0091,18,20.39,0.0,367.02,12.95
2025-07,ART-0092,15,30.93,0.0,463.95,16.51
2025-07,ART-0093,6,13.82,0.0,82.92,2.61
2025-07,ART-0095,19,13.68,0.0,259.92,7.41
2025-07,ART-0096,20,14.52,0.0,290.4,9.29
2025-07,ART-0097,31,31.04,0.0,962.24,22.27
2025-07,ART-0098,4,24.08,0.0,96.32,2.63
2025-07,ART-0100,9,9.56,0.0,86.04,2.77
2025-07,ART-0101,20,22.52,0.0,450.4,13.81
2025-07,ART-0102,17,21.88,0.0,371.96,9.34
2025-07,ART-0103,12,14.22,0.0,170.64,4.81
2025-07,ART-0104,11,21.33,0.0,234.63,8.11
2025-07,ART-0105,11,7.24,0.0,79.64,2.63
2025-07,ART-0106,16,35.99,0.0,575.84,19.71
2025-07,ART-0107,26,33.26,0.0,864.76,26.53
2025-07,ART-0108,6,18.92,0.0,113.52,4.15
2025-07,ART-0109,11,20.32,0.0,223.52,5.49
2025-07,ART-0110,25,11.59,0.0,289.75,9.43
2025-07,ART-0111,18,27.87,0.0,501.66,15.89
2025-07,ART-0112,7,18.11,0.0,126.77,3.67
2025-07,ART-0114,8,25.39,0.0,203.12,6.32
2025-07,ART-0115,5,18.93,0.0,94.65,3.02
2025-07,ART-0116,13,13.19,0.0,171.47,4.49
2025-07,ART-0117,29,37.83,0.0,1097.07,26.78
2025-07,ART-0118,9,15.97,0.0,143.73,4.76
2025-07,ART-0119,3,34.37,0.0,103.11,2.87
2025-07,ART-0120,19,10.7,0.0,203.3,5.19
2025-07,ART-0121,16,11.37,0.0,181.92,7.52
2025-07,ART-0122,10,23.2,0.0,232.0,7.85
2025-07,ART-0123,7,18.4,0.0,128.8,4.38
2025-07,ART-0124,12,11.51,0.0,138.12,3.45
2025-07,ART-0126,10,17.56,0.0,175.6,7.2
2025-07,ART-0127,11,18.4,0.0,202.4,6.75
2025-07,ART-0128,11,9.85,0.0,108.35,3.26
2025-07,ART-0129,10,36.73,0.0,367.3,13.37
2025-07,ART-0130,8,49.77,0.0,398.16,13.42
2025-07,ART-0131,6,34.04,0.0,204.24,6.14
2025-07,ART-0132,7,30.71,0.0,214.97,7.75
2025-07,ART-0133,6,13.26,0.0,79.56,2.64
2025-07,ART-0135,14,12.76,0.0,178.64,5.47
2025-07,ART-0136,25,24.05,0.0,601.25,16.08
2025-07,ART-0137,10,20.83,0.0,208.3,4.81
2025-07,ART-0138,7,15.9,0.0,111.3,4.51
2025-07,ART-0139,18,15.94,0.0,286.92,10.02
2025-07,ART-0140,4,18.94,0.0,75.76,2.39
2025-07,ART-0141,3,18.84,0.0,56.52,1.52
2025-07,ART-0142,3,23.56,0.0,70.68,2.28
2025-07,ART-0143,10,18.86,0.0,188.6,7.52
2025-07,ART-0144,12,19.05,0.0,228.6,7.54
2025-07,ART-0145,16,24.45,0.0,391.2,10.93
2025-07,ART-0146,4,11.69,0.0,46.76,1.32
2025-07,ART-0148,27,27.91,0.0,753.57,20.72
2025-07,ART-0149,6,16.73,0.0,100.38,2.81
