report_period,article_sku,quantity,unit_price,amount,freight
2025-12,ART-0079,3,13.58,40.74,1.33
2025-12,ART-0080,5,37.06,166.77,4.45
2025-12,ART-0080,4,37.06,166.77,4.46
2025-12,ART-0081,2,14.35,35.88,1.1
2025-12,ART-0081,3,14.35,35.87,1.11
2025-12,ART-0082,6,49.81,323.76,12.17
2025-12,ART-0082,7,49.81,323.77,12.17
2025-12,ART-0084,10,15.56,155.6,5.65
2025-12,ART-0084,10,15.56,155.6,5.65
2025-12,ART-0085,15,50.66,785.23,18.36
2025-12,ART-0085,16,50.66,785.23,18.37
2025-12,ART-0086,9,24.85,223.65,7.69
2025-12,ART-0086,9,24.85,223.65,7.69
2025-12,ART-0087,2,27.62,41.43,1.38
2025-12,ART-0087,1,27.62,41.43,1.38
2025-12,ART-0088,8,21.34,181.39,5.64
2025-12,ART-0088,9,21.34,181.39,5.63
2025-12,ART-0090,5,22.68,102.06,3.35
2025-12,ART-0090,4,22.68,102.06,3.35
2025-12,ART-0092,6,30.7,184.2,5.76
2025-12,ART-0092,6,30.7,184.2,5.77
2025-12,ART-0093,2,13.85,27.7,1.02
2025-12,ART-0093,2,13.85,27.7,1.03
2025-12,ART-0094,4,11.22,44.88,1.46
2025-12,ART-0094,4,11.22,44.88,1.46
2025-12,ART-0096,12,14.64,168.36,4.55
2025-12,ART-0096,11,14.64,168.36,4.56
2025-12,ART-0097,10,31.18,296.21,8.74
2025-12,ART-0097,9,31.18,296.21,8.74
2025-12,ART-0098,3,23.72,59.3,1.59
2025-12,ART-0098,2,23.72,59.3,1.59
2025-12,ART-0099,1,24.1,36.15,1.12
2025-12,ART-0099,2,24.1,36.15,1.13
2025-12,ART-0100,7,9.71,72.82,2.17
2025-12,ART-0100,8,9.71,72.83,2.17
2025-12,ART-0101,12,22.93,275.16,6.37
2025-12,ART-0101,12,22.93,275.16,6.37
2025-12,ART-0102,12,21.98,263.76,7.3
2025-12,ART-0102,12,21.98,263.76,7.3
2025-12,ART-0103,7,13.96,104.7,2.96
2025-12,ART-0103,8,13.96,104.7,2.97
2025-12,ART-0104,4,21.6,86.4,2.64
2025-12,ART-0104,4,21.6,86.4,2.64
2025-12,ART-0106,14,35.23,493.22,15.57
2025-12,ART-0106,14,35.23,493.22,15.58
2025-12,ART-0107,10,32.87,345.14,9.43
2025-12,ART-0107,11,32.87,345.13,9.42
2025-12,ART-0108,4,19.02,76.08,2.2
2025-12,ART-0108,4,19.02,76.08,2.19
2025-12,ART-0109,4,20.07,70.25,1.71
2025-12,ART-0109,3,20.07,70.24,1.71
2025-12,ART-0110,15,11.4,165.3,4.99
2025-12,ART-0110,14,11.4,165.3,5.0
2025-12,ART-0112,4,18.04,72.16,2.2
2025-12,ART-0112,4,18.04,72.16,2.2
2025-12,ART-0113,11,17.06,196.19,6.7
2025-12,ART-0113,12,17.06,196.19,6.7
2025-12,ART-0115,6,18.9,113.4,3.86
2025-12,ART-0115,6,18.9,113.4,3.85
2025-12,ART-0118,5,15.24,76.2,2.67
2025-12,ART-0118,5,15.24,76.2,2.66
2025-12,ART-0119,2,34.35,68.7,2.18
2025-12,ART-0119,2,34.35,68.7,2.18
2025-12,ART-0120,9,10.56,89.76,3.56
2025-12,ART-0120,8,10.56,89.76,3.56
2025-12,ART-0121,6,11.66,75.79,2.06
2025-12,ART-0121,7,11.66,75.79,2.05
2025-12,ART-0122,6,22.66,135.96,4.13
2025-12,ART-0122,6,22.66,135.96,4.13
2025-12,ART-0123,4,17.71,70.84,2.59
2025-12,ART-0123,4,17.71,70.84,2.59
2025-12,ART-0124,7,11.5,74.75,2.57
2025-12,ART-0124,6,11.5,74.75,2.57
2025-12,ART-0125,19,14.43,274.17,7.63
2025-12,ART-0125,19,14.43,274.17,7.62
2025-12,ART-0127,6,18.83,112.98,3.95
2025-12,ART-0127,6,18.83,112.98,3.96
2025-12,ART-0128,5,9.62,52.91,1.32
2025-12,ART-0128,6,9.62,52.91,1.32
2025-12,ART-0129,6,36.28,217.68,6.82
2025-12,ART-0129,6,36.28,217.68,6.82
2025-12,ART-0130,6,49.99,299.94,7.43
2025-12,ART-0130,6,49.99,299.94,7.43
2025-12,ART-0132,3,31.02,77.55,2.52
2025-12,ART-0132,2,31.02,77.55,2.52
2025-12,ART-0133,3,13.0,39.0,1.4
2025-12,ART-0133,3,13.0,39.0,1.4
2025-12,ART-0134,4,17.47,61.15,1.49
2025-12,ART-0134,3,17.47,61.14,1.5
2025-12,ART-0135,7,13.07,84.95,2.83
2025-12,ART-0135,6,13.07,84.96,2.83
2025-12,ART-0136,8,23.96,191.68,6.87
2025-12,ART-0136,8,23.96,191.68,6.87
2025-12,ART-0137,3,21.12,63.36,2.07
2025-12,ART-0137,3,21.12,63.36,2.07
2025-12,ART-0138,6,16.0,96.0,3.15
2025-12,ART-0138,6,16.0,96.0,3.16
2025-12,ART-0139,8,16.07,128.56,3.84
2025-12,ART-0139,8,16.07,128.56,3.84
2025-12,ART-0140,2,19.12,28.68,0.92
2025-12,ART-0140,1,19.12,28.68,0.92
2025-12,ART-0142,1,23.56,35.34,1.16
2025-12,ART-0142,2,23.56,35.34,1.17
2025-12,ART-0143,4,19.07,66.75,1.65
2025-12,ART-0143,3,19.07,66.74,1.64
2025-12,ART-0146,3,11.75,29.37,1.16
2025-12,ART-0146,2,11.75,29.38,1.16
2025-12,ART-0147,7,26.37,184.59,4.59
2025-12,ART-0147,7,26.37,184.59,4.6
2025-12,ART-0148,22,28.47,612.11,20.39
2025-12,ART-0148,21,28.47,612.1,20.4
2025-12,ART-0149,3,16.55,49.65,1.54
2025-12,ART-0149,3,16.55,49.65,1.55
