report_period,article_sku,quantity,unit_price,amount,freight
2025-11,ART-0059,6,10.38,57.09,1.91
2025-11,ART-0060,10,10.2,102.0,2.17
2025-11,ART-0060,10,10.2,102.0,2.17
2025-11,ART-0061,6,19.1,124.15,3.8
2025-11,ART-0061,7,19.1,124.15,3.8
2025-11,ART-0062,4,20.58,82.32,2.46
2025-11,ART-0062,4,20.58,82.32,2.46
2025-11,ART-0063,9,15.74,141.66,3.33
2025-11,ART-0063,9,15.74,141.66,3.32
2025-11,ART-0065,7,32.86,246.45,5.84
2025-11,ART-0065,8,32.86,246.45,5.85
2025-11,ART-0066,2,37.4,56.1,1.85
2025-11,ART-0066,1,37.4,56.1,1.85
2025-11,ART-0067,8,13.94,111.52,3.53
2025-11,ART-0067,8,13.94,111.52,3.54
2025-11,ART-0068,7,73.21,475.87,15.75
2025-11,ART-0068,6,73.21,475.86,15.75
2025-11,ART-0070,3,44.09,110.23,3.53
2025-11,ART-0070,2,44.09,110.22,3.54
2025-11,ART-0072,7,23.48,164.36,5.48
2025-11,ART-0072,7,23.48,164.36,5.47
2025-11,ART-0075,2,41.54,83.08,1.5
2025-11,ART-0075,2,41.54,83.08,1.5
2025-11,ART-0076,7,13.26,86.19,2.47
2025-11,ART-0076,6,13.26,86.19,2.46
2025-11,ART-0077,4,14.43,50.51,1.71
2025-11,ART-0077,3,14.43,50.5,1.71
2025-11,ART-0078,9,19.62,166.77,5.32
2025-11,ART-0078,8,19.62,166.77,5.32
2025-11,ART-0079,4,13.88,55.52,1.27
2025-11,ART-0079,4,13.88,55.52,1.27
2025-11,ART-0080,6,37.02,222.12,7.44
2025-11,ART-0080,6,37.02,222.12,7.44
2025-11,ART-0081,3,14.2,49.7,1.77
2025-11,ART-0081,4,14.2,49.7,1.77
2025-11,ART-0082,6,50.68,278.74,7.39
2025-11,ART-0082,5,50.68,278.74,7.38
2025-11,ART-0083,11,18.21,191.21,5.95
2025-11,ART-0083,10,18.21,191.2,5.94
2025-11,ART-0084,8,15.7,125.6,3.38
2025-11,ART-0084,8,15.7,125.6,3.39
2025-11,ART-0085,13,50.03,625.37,22.86
2025-11,ART-0085,12,50.03,625.38,22.86
2025-11,ART-0086,8,24.83,211.06,6.96
2025-11,ART-0086,9,24.83,211.05,6.96
2025-11,ART-0087,1,28.05,42.08,1.44
2025-11,ART-0087,2,28.05,42.07,1.43
2025-11,ART-0088,17,21.49,376.08,14.42
2025-11,ART-0088,18,21.49,376.07,14.43
2025-11,ART-0089,6,38.71,232.26,8.1
2025-11,ART-0089,6,38.71,232.26,8.09
2025-11,ART-0090,5,22.52,101.34,3.07
2025-11,ART-0090,4,22.52,101.34,3.06
2025-11,ART-0091,12,20.11,241.32,10.17
2025-11,ART-0091,12,20.11,241.32,10.16
2025-11,ART-0092,18,30.56,565.36,19.47
2025-11,ART-0092,19,30.56,565.36,19.47
2025-11,ART-0093,4,13.7,47.95,1.51
2025-11,ART-0093,3,13.7,47.95,1.52
2025-11,ART-0094,6,11.2,72.8,1.94
2025-11,ART-0094,7,11.2,72.8,1.95
2025-11,ART-0096,6,14.34,86.04,2.37
2025-11,ART-0096,6,14.34,86.04,2.36
2025-11,ART-0097,17,30.91,525.47,12.27
2025-11,ART-0097,17,30.91,525.47,12.27
2025-11,ART-0098,2,24.01,48.02,1.34
2025-11,ART-0098,2,24.01,48.02,1.34
2025-11,ART-0099,2,24.3,48.6,1.57
2025-11,ART-0099,2,24.3,48.6,1.56
2025-11,ART-0100,6,9.68,53.24,1.24
2025-11,ART-0100,5,9.68,53.24,1.25
2025-11,ART-0102,4,22.52,101.34,3.02
2025-11,ART-0102,5,22.52,101.34,3.02
2025-11,ART-0104,4,21.47,85.88,2.24
2025-11,ART-0104,4,21.47,85.88,2.24
2025-11,ART-0105,5,7.13,32.09,1.0
2025-11,ART-0105,4,7.13,32.08,1.0
2025-11,ART-0106,15,35.62,534.3,17.61
2025-11,ART-0106,15,35.62,534.3,17.62
2025-11,ART-0107,12,32.8,393.6,11.4
2025-11,ART-0107,12,32.8,393.6,11.41
2025-11,ART-0108,3,19.13,57.39,1.38
2025-11,ART-0108,3,19.13,57.39,1.39
2025-11,ART-0110,13,11.65,145.63,4.05
2025-11,ART-0110,12,11.65,145.62,4.04
2025-11,ART-0111,4,27.77,111.08,2.64
2025-11,ART-0111,4,27.77,111.08,2.63
2025-11,ART-0112,3,17.86,53.58,2.09
2025-11,ART-0112,3,17.86,53.58,2.1
2025-11,ART-0113,13,16.77,218.01,6.41
2025-11,ART-0113,13,16.77,218.01,6.41
2025-11,ART-0115,4,18.94,66.29,2.24
2025-11,ART-0115,3,18.94,66.29,2.24
2025-11,ART-0116,5,13.2,72.6,2.53
2025-11,ART-0116,6,13.2,72.6,2.53
2025-11,ART-0118,4,15.36,61.44,1.8
2025-11,ART-0118,4,15.36,61.44,1.81
2025-11,ART-0119,2,34.34,85.85,2.75
2025-11,ART-0119,3,34.34,85.85,2.75
2025-11,ART-0120,13,10.67,133.37,5.09
2025-11,ART-0120,12,10.67,133.38,5.1
2025-11,ART-0121,9,11.42,108.49,4.26
2025-11,ART-0121,10,11.42,108.49,4.25
2025-11,ART-0122,6,23.33,139.98,5.02
2025-11,ART-0122,6,23.33,139.98,5.03
2025-11,ART-0123,6,18.17,109.02,2.87
2025-11,ART-0123,6,18.17,109.02,2.87
2025-11,ART-0124,10,11.54,115.4,2.85
2025-11,ART-0124,10,11.54,115.4,2.86
2025-11,ART-0125,11,14.65,168.48,4.26
2025-11,ART-0125,12,14.65,168.47,4.25
2025-11,ART-0126,6,17.56,96.58,2.57
2025-11,ART-0126,5,17.56,96.58,2.58
2025-11,ART-0127,5,18.81,84.65,2.65
2025-11,ART-0127,4,18.81,84.64,2.65
2025-11,ART-0128,4,9.72,34.02,1.07
2025-11,ART-0128,3,9.72,34.02,1.08
2025-11,ART-0129,7,36.59,256.13,9.08
2025-11,ART-0129,7,36.59,256.13,9.08
2025-11,ART-0130,3,49.36,148.08,4.42
2025-11,ART-0130,3,49.36,148.08,4.42
2025-11,ART-0131,3,33.94,84.85,2.89
2025-11,ART-0131,2,33.94,84.85,2.88
2025-11,ART-0133,3,13.03,39.09,1.2
2025-11,ART-0133,3,13.03,39.09,1.2
2025-11,ART-0134,4,17.37,78.17,2.44
2025-11,ART-0134,5,17.37,78.16,2.45
2025-11,ART-0135,6,13.13,78.78,2.03
2025-11,ART-0135,6,13.13,78.78,2.03
2025-11,ART-0136,6,24.08,132.44,4.23
2025-11,ART-0136,5,24.08,132.44,4.23
2025-11,ART-0137,4,21.25,74.37,2.56
2025-11,ART-0137,3,21.25,74.38,2.56
2025-11,ART-0138,6,16.15,88.83,2.27
2025-11,ART-0138,5,16.15,88.82,2.27
2025-11,ART-0139,7,16.18,113.26,3.43
2025-11,ART-0139,7,16.18,113.26,3.44
2025-11,ART-0140,3,19.22,48.05,1.43
2025-11,ART-0140,2,19.22,48.05,1.44
2025-11,ART-0141,2,18.51,37.02,0.97
2025-11,ART-0141,2,18.51,37.02,0.97
2025-11,ART-0143,5,18.89,94.45,2.6
2025-11,ART-0143,5,18.89,94.45,2.59
2025-11,ART-0144,5,19.03,85.63,2.83
2025-11,ART-0144,4,19.03,85.64,2.84
2025-11,ART-0145,8,24.31,194.48,5.95
2025-11,ART-0145,8,24.31,194.48,5.96
2025-11,ART-0146,3,11.58,28.95,0.75
2025-11,ART-0146,2,11.58,28.95,0.76
2025-11,ART-0147,4,26.12,104.48,3.53
2025-11,ART-0147,4,26.12,104.48,3.54
2025-11,ART-0149,2,16.76,33.52,0.9
2025-11,ART-0149,2,16.76,33.52,0.89
