report_period,article_sku,quantity,unit_price,amount,freight
2025-01,ART-0033,5,20.69,113.8,3.45
2025-01,ART-0034,1,10.05,10.05,0.28
2025-01,ART-0034,1,10.05,10.05,0.29
2025-01,ART-0035,5,19.88,109.34,3.55
2025-01,ART-0035,6,19.88,109.34,3.55
2025-01,ART-0036,6,28.38,184.47,4.96
2025-01,ART-0036,7,28.38,184.47,4.95
2025-01,ART-0037,8,23.47,199.5,5.66
2025-01,ART-0037,9,23.47,199.49,5.67
2025-01,ART-0038,4,40.72,162.88,5.0
2025-01,ART-0038,4,40.72,162.88,5.0
2025-01,ART-0039,3,36.47,91.17,2.8
2025-01,ART-0039,2,36.47,91.18,2.8
2025-01,ART-0040,3,13.93,41.79,1.59
2025-01,ART-0040,3,13.93,41.79,1.59
2025-01,ART-0041,16,16.23,251.57,6.68
2025-01,ART-0041,15,16.23,251.56,6.68
2025-01,ART-0042,1,31.15,46.72,1.49
2025-01,ART-0042,2,31.15,46.73,1.49
2025-01,ART-0043,3,16.78,41.95,1.29
2025-01,ART-0043,2,16.78,41.95,1.28
2025-01,ART-0044,22,11.71,257.62,8.55
2025-01,ART-0044,22,11.71,257.62,8.56
2025-01,ART-0045,3,14.4,43.2,1.25
2025-01,ART-0045,3,14.4,43.2,1.25
2025-01,ART-0046,6,23.53,152.94,5.32
2025-01,ART-0046,7,23.53,152.95,5.32
2025-01,ART-0047,2,24.61,49.22,1.38
2025-01,ART-0047,2,24.61,49.22,1.38
2025-01,ART-0048,9,14.57,138.42,4.82
2025-01,ART-0048,10,14.57,138.41,4.81
2025-01,ART-0049,2,43.16,107.9,3.84
2025-01,ART-0049,3,43.16,107.9,3.84
2025-01,ART-0050,2,32.76,65.52,1.66
2025-01,ART-0050,2,32.76,65.52,1.65
2025-01,ART-0051,4,7.17,32.26,0.94
2025-01,ART-0051,5,7.17,32.27,0.95
2025-01,ART-0052,3,21.24,53.1,1.93
2025-01,ART-0052,2,21.24,53.1,1.92
2025-01,ART-0053,11,15.29,175.84,5.32
2025-01,ART-0053,12,15.29,175.83,5.32
2025-01,ART-0054,4,15.94,63.76,1.62
2025-01,ART-0054,4,15.94,63.76,1.61
2025-01,ART-0055,5,15.32,84.26,2.38
2025-01,ART-0055,6,15.32,84.26,2.38
2025-01,ART-0056,11,28.2,296.1,8.89
2025-01,ART-0056,10,28.2,296.1,8.89
2025-01,ART-0058,5,40.18,180.81,4.92
2025-01,ART-0058,4,40.18,180.81,4.92
2025-01,ART-0059,4,10.31,46.4,1.54
2025-01,ART-0059,5,10.31,46.39,1.53
2025-01,ART-0060,9,10.27,92.43,3.33
2025-01,ART-0060,9,10.27,92.43,3.34
2025-01,ART-0061,3,19.32,57.96,1.56
2025-01,ART-0061,3,19.32,57.96,1.56
2025-01,ART-0062,4,20.42,71.47,2.07
2025-01,ART-0062,3,20.42,71.47,2.06
2025-01,ART-0063,5,15.7,78.5,2.69
2025-01,ART-0063,5,15.7,78.5,2.7
2025-01,ART-0064,9,12.53,119.04,3.99
2025-01,ART-0064,10,12.53,119.03,3.99
2025-01,ART-0065,5,32.55,162.75,5.34
2025-01,ART-0065,5,32.55,162.75,5.33
2025-01,ART-0067,8,13.85,110.8,3.82
2025-01,ART-0067,8,13.85,110.8,3.82
2025-01,ART-0068,6,73.09,401.99,12.35
2025-01,ART-0068,5,73.09,402.0,12.35
2025-01,ART-0069,6,15.33,91.98,2.91
2025-01,ART-0069,6,15.33,91.98,2.92
2025-01,ART-0070,3,44.57,133.71,4.13
2025-01,ART-0070,3,44.57,133.71,4.14
2025-01,ART-0071,5,7.43,33.43,0.95
2025-01,ART-0071,4,7.43,33.44,0.96
2025-01,ART-0072,7,23.5,152.75,5.01
2025-01,ART-0072,6,23.5,152.75,5.01
2025-01,ART-0073,6,19.25,105.87,3.17
2025-01,ART-0073,5,19.25,105.88,3.17
2025-01,ART-0075,2,41.44,103.6,2.97
2025-01,ART-0075,3,41.44,103.6,2.97
2025-01,ART-0077,2,14.87,37.17,1.08
2025-01,ART-0077,3,14.87,37.18,1.08
2025-01,ART-0079,3,14.06,42.18,1.46
2025-01,ART-0079,3,14.06,42.18,1.45
2025-01,ART-0080,8,37.46,280.95,9.39
2025-01,ART-0080,7,37.46,280.95,9.4
2025-01,ART-0081,3,14.36,43.08,1.33
2025-01,ART-0081,3,14.36,43.08,1.33
2025-01,ART-0082,5,49.4,271.7,10.36
2025-01,ART-0082,6,49.4,271.7,10.36
2025-01,ART-0083,8,18.18,136.35,4.29
2025-01,ART-0083,7,18.18,136.35,4.28
2025-01,ART-0084,6,16.01,104.06,3.32
2025-01,ART-0084,7,16.01,104.07,3.32
2025-01,ART-0085,19,50.45,958.55,27.79
2025-01,ART-0085,19,50.45,958.55,27.79
2025-01,ART-0086,11,24.82,285.43,8.6
2025-01,ART-0086,12,24.82,285.43,8.59
2025-01,ART-0087,2,27.97,55.94,1.66
2025-01,ART-0087,2,27.97,55.94,1.66
2025-01,ART-0088,12,20.99,251.88,5.0
2025-01,ART-0088,12,20.99,251.88,5.0
2025-01,ART-0089,7,38.3,268.1,8.46
2025-01,ART-0089,7,38.3,268.1,8.46
2025-01,ART-0091,10,20.46,214.83,5.69
2025-01,ART-0091,11,20.46,214.83,5.69
2025-01,ART-0092,9,31.2,280.8,7.09
2025-01,ART-0092,9,31.2,280.8,7.08
2025-01,ART-0093,3,13.85,48.48,1.65
2025-01,ART-0093,4,13.85,48.47,1.65
2025-01,ART-0094,4,11.16,44.64,1.48
2025-01,ART-0094,4,11.16,44.64,1.47
2025-01,ART-0095,9,13.6,122.4,3.53
2025-01,ART-0095,9,13.6,122.4,3.53
2025-01,ART-0096,13,14.41,187.33,5.51
2025-01,ART-0096,13,14.41,187.33,5.5
2025-01,ART-0097,11,30.63,336.93,6.95
2025-01,ART-0097,11,30.63,336.93,6.95
2025-01,ART-0098,3,24.1,60.25,1.75
2025-01,ART-0098,2,24.1,60.25,1.76
2025-01,ART-0099,2,24.27,60.68,1.42
2025-01,ART-0099,3,24.27,60.67,1.41
2025-01,ART-0100,4,9.82,44.19,1.48
2025-01,ART-0100,5,9.82,44.19,1.49
2025-01,ART-0101,11,22.83,251.13,7.27
2025-01,ART-0101,11,22.83,251.13,7.27
2025-01,ART-0102,5,22.57,124.14,4.02
2025-01,ART-0102,6,22.57,124.13,4.02
2025-01,ART-0103,9,13.79,124.11,4.88
2025-01,ART-0103,9,13.79,124.11,4.87
2025-01,ART-0104,7,21.65,162.38,4.86
2025-01,ART-0104,8,21.65,162.37,4.85
2025-01,ART-0106,15,35.52,532.8,18.97
2025-01,ART-0106,15,35.52,532.8,18.98
2025-01,ART-0107,8,33.26,282.71,8.81
2025-01,ART-0107,9,33.26,282.71,8.81
2025-01,ART-0108,4,19.09,66.81,1.99
2025-01,ART-0108,3,19.09,66.82,1.98
2025-01,ART-0109,2,20.18,40.36,1.03
2025-01,ART-0109,2,20.18,40.36,1.03
2025-01,ART-0110,11,11.51,126.61,3.61
2025-01,ART-0110,11,11.51,126.61,3.61
2025-01,ART-0111,4,27.61,124.24,3.26
2025-01,ART-0111,5,27.61,124.25,3.27
2025-01,ART-0112,2,17.75,44.38,1.33
2025-01,ART-0112,3,17.75,44.37,1.33
2025-01,ART-0113,9,17.02,161.69,4.31
2025-01,ART-0113,10,17.02,161.69,4.31
2025-01,ART-0115,4,19.15,67.02,2.35
2025-01,ART-0115,3,19.15,67.03,2.36
2025-01,ART-0117,11,38.36,421.96,12.46
2025-01,ART-0117,11,38.36,421.96,12.47
2025-01,ART-0119,3,35.11,105.33,4.27
2025-01,ART-0119,3,35.11,105.33,4.26
2025-01,ART-0121,6,11.62,75.53,2.85
2025-01,ART-0121,7,11.62,75.53,2.85
2025-01,ART-0122,5,23.03,115.15,3.17
2025-01,ART-0122,5,23.03,115.15,3.16
2025-01,ART-0123,2,17.92,44.8,1.46
2025-01,ART-0123,3,17.92,44.8,1.46
2025-01,ART-0124,8,11.25,84.37,2.09
2025-01,ART-0124,7,11.25,84.38,2.09
2025-01,ART-0125,6,14.57,87.42,3.1
2025-01,ART-0125,6,14.57,87.42,3.1
2025-01,ART-0126,9,17.59,149.52,4.51
2025-01,ART-0126,8,17.59,149.51,4.51
2025-01,ART-0127,5,18.89,103.9,2.99
2025-01,ART-0127,6,18.89,103.89,2.99
2025-01,ART-0128,6,10.02,55.11,2.15
2025-01,ART-0128,5,10.02,55.11,2.15
2025-01,ART-0129,3,35.83,107.49,3.13
2025-01,ART-0129,3,35.83,107.49,3.12
2025-01,ART-0130,4,50.92,203.68,6.45
2025-01,ART-0130,4,50.92,203.68,6.46
2025-01,ART-0131,3,33.96,101.88,2.64
2025-01,ART-0131,3,33.96,101.88,2.63
2025-01,ART-0133,2,13.17,26.34,0.89
2025-01,ART-0133,2,13.17,26.34,0.88
2025-01,ART-0134,5,17.22,77.49,2.75
2025-01,ART-0134,4,17.22,77.49,2.74
2025-01,ART-0135,8,12.76,95.7,2.45
2025-01,ART-0135,7,12.76,95.7,2.46
2025-01,ART-0137,5,21.13,105.65,3.85
2025-01,ART-0137,5,21.13,105.65,3.86
2025-01,ART-0139,7,16.23,113.61,2.88
2025-01,ART-0139,7,16.23,113.61,2.88
2025-01,ART-0140,3,19.15,47.87,1.41
2025-01,ART-0140,2,19.15,47.88,1.41
2025-01,ART-0141,2,18.78,37.56,1.19
2025-01,ART-0141,2,18.78,37.56,1.19
2025-01,ART-0143,5,18.87,94.35,3.12
2025-01,ART-0143,5,18.87,94.35,3.12
2025-01,ART-0144,2,18.95,28.43,0.91
2025-01,ART-0144,1,18.95,28.42,0.91
2025-01,ART-0146,2,11.56,23.12,0.58
2025-01,ART-0146,2,11.56,23.12,0.57
2025-01,ART-0147,9,25.39,215.81,5.21
2025-01,ART-0147,8,25.39,215.82,5.21
2025-01,ART-0148,19,28.17,535.23,16.18
2025-01,ART-0148,19,28.17,535.23,16.18
2025-01,ART-0149,2,17.09,42.72,1.48
2025-01,ART-0149,3,17.09,42.73,1.49
