report_period,article_sku,quantity,unit_price,discount_pct,amount,freight
2025-11,ART-0068,13,73.21,0.0,951.73,31.5
2025-11,ART-0070,5,44.09,0.0,220.45,7.07
2025-11,ART-0072,14,23.48,0.0,328.72,10.95
2025-11,ART-0075,4,41.54,0.0,166.16,3.0
2025-11,ART-0076,13,13.26,0.0,172.38,4.93
2025-11,ART-0077,7,14.43,0.0,101.01,3.42
2025-11,ART-0078,17,19.62,0.0,333.54,10.64
2025-11,ART-0079,8,13.88,0.0,111.04,2.54
2025-11,ART-0080,12,37.02,0.0,444.24,14.88
2025-11,ART-0081,7,14.2,0.0,99.4,3.54
2025-11,ART-0082,11,50.68,0.0,557.48,14.77
2025-11,ART-0083,21,18.21,0.0,382.41,11.89
2025-11,ART-0084,16,15.7,0.0,251.2,6.77
2025-11,ART-0085,25,50.03,0.0,1250.75,45.72
2025-11,ART-0086,17,24.83,0.0,422.11,13.92
2025-11,ART-0087,3,28.05,0.0,84.15,2.87
2025-11,ART-0088,35,21.49,0.0,752.15,28.85
2025-11,ART-0089,12,38.71,0.0,464.52,16.19
2025-11,ART-0090,9,22.52,0.0,202.68,6.13
2025-11,ART-0091,24,20.11,0.0,482.64,20.33
2025-11,ART-0092,37,30.56,0.0,1130.72,38.94
2025-11,ART-0093,7,13.7,0.0,95.9,3.03
2025-11,ART-0094,13,11.2,0.0,145.6,3.89
2025-11,ART-0096,12,14.34,0.0,172.08,4.73
2025-11,ART-0097,34,30.91,0.0,1050.94,24.54
2025-11,ART-0098,4,24.01,0.0,96.04,2.68
2025-11,ART-0099,4,24.3,0.0,97.2,3.13
2025-11,ART-0100,11,9.68,0.0,106.48,2.49
2025-11,ART-0102,9,22.52,0.0,202.68,6.04
2025-11,ART-0104,8,21.47,0.0,171.76,4.48
2025-11,ART-0105,9,7.13,0.0,64.17,2.0
2025-11,ART-0106,30,35.62,0.0,1068.6,35.23
2025-11,ART-0107,24,32.8,0.0,787.2,22.81
2025-11,ART-0108,6,19.13,0.0,114.78,2.77
2025-11,ART-0110,25,11.65,0.0,291.25,8.09
2025-11,ART-0111,8,27.77,0.0,222.16,5.27
2025-11,ART-0112,6,17.86,0.0,107.16,4.19
2025-11,ART-0113,26,16.77,0.0,436.02,12.82
2025-11,ART-0115,7,18.94,0.0,132.58,4.48
2025-11,ART-0116,11,13.2,0.0,145.2,5.06
2025-11,ART-0118,8,15.36,0.0,122.88,3.61
2025-11,ART-0119,5,34.34,0.0,171.7,5.5
2025-11,ART-0120,25,10.67,0.0,266.75,10.19
2025-11,ART-0121,19,11.42,0.0,216.98,8.51
2025-11,ART-0122,12,23.33,0.0,279.96,10.05
2025-11,ART-0123,12,18.17,0.0,218.04,5.74
2025-11,ART-0124,20,11.54,0.0,230.8,5.71
2025-11,ART-0125,23,14.65,0.0,336.95,8.51
2025-11,ART-0126,11,17.56,0.0,193.16,5.15
2025-11,ART-0127,9,18.81,0.0,169.29,5.3
2025-11,ART-0128,7,9.72,0.0,68.04,2.15
2025-11,ART-0129,14,36.59,0.0,512.26,18.16
2025-11,ART-0130,6,49.36,0.0,296.16,8.84
2025-11,ART-0131,5,33.94,0.0,169.7,5.77
2025-11,ART-0133,6,13.03,0.0,78.18,2.4
2025-11,ART-0134,9,17.37,0.0,156.33,4.89
2025-11,ART-0135,12,13.13,0.0,157.56,4.06
2025-11,ART-0136,11,24.08,0.0,264.88,8.46
2025-11,ART-0137,7,21.25,0.0,148.75,5.12
2025-11,ART-0138,11,16.15,0.0,177.65,4.54
2025-11,ART-0139,14,16.18,0.0,226.52,6.87
2025-11,ART-0140,5,19.22,0.0,96.1,2.87
2025-11,ART-0141,4,18.51,0.0,74.04,1.94
2025-11,ART-0143,10,18.89,0.0,188.9,5.19
2025-11,ART-0144,9,19.03,0.0,171.27,5.67
2025-11,ART-0145,16,24.31,0.0,388.96,11.91
2025-11,ART-0146,5,11.58,0.0,57.9,1.51
2025-11,ART-0147,8,26.12,0.0,208.96,7.07
2025-11,ART-0149,4,16.76,0.0,67.04,1.79
